# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1217       1.317503428037e-10       2.741627654219e-12       9.055325307198e-13       1.200552127109e-14       2.628658385537e-15       1.212961226629e-16      -6.120454312520e-17 
 1218       1.311406838264e-10       2.766679822713e-12       9.126448066839e-13       1.199577826087e-14       2.620252482342e-15       1.244621078947e-16      -6.208953356009e-17 
 1219       1.305318874689e-10       2.791798573236e-12       9.175279729978e-13       1.198595874713e-14       2.611880022832e-15       1.276755019042e-16      -6.296271319044e-17 
 1220       1.299241705561e-10       2.816971171677e-12       9.201792122951e-13       1.197606508306e-14       2.603540813024e-15       1.309418606401e-16      -6.382429981603e-17 
 1221       1.293177512746e-10       2.842184799992e-12       9.205957430220e-13       1.196609963795e-14       2.595234656268e-15       1.342667754971e-16      -6.467451299429e-17 
 1222       1.287128491751e-10       2.867426556029e-12       9.187748195483e-13       1.195606479726e-14       2.586961353234e-15       1.376558733879e-16      -6.551357404419e-17 
 1223       1.281096851750e-10       2.892683453357e-12       9.147137322777e-13       1.194596296260e-14       2.578720701912e-15       1.411148168152e-16      -6.634170605000e-17 
 1224       1.275084815615e-10       2.917942421093e-12       9.084098077581e-13       1.193579655182e-14       2.570512497600e-15       1.446493039436e-16      -6.715913386522e-17 
 1225       1.269094619942e-10       2.943190303734e-12       8.998604087925e-13       1.192556799900e-14       2.562336532898e-15       1.482650686713e-16      -6.796608411634e-17 
 1226       1.263128515079e-10       2.968413860978e-12       8.890629345490e-13       1.191527975449e-14       2.554192597706e-15       1.519678807025e-16      -6.876278520672e-17 
 1227       1.257188765148e-10       2.993599767561e-12       8.760148206715e-13       1.190493428497e-14       2.546080479211e-15       1.557635456193e-16      -6.954946732041e-17 
 1228       1.251277648081e-10       3.018734613079e-12       8.607135393902e-13       1.189453407344e-14       2.537999961884e-15       1.596579049532e-16      -7.032636242599e-17 
 1229       1.245397265736e-10       3.043805733773e-12       8.431614519933e-13       1.188408156989e-14       2.529950848454e-15       1.636550241869e-16      -7.109365974557e-17 
 1230       1.239548971743e-10       3.068803719055e-12       8.233804291912e-13       1.187357904242e-14       2.521933023117e-15       1.677517330240e-16      -7.185137157415e-17 
 1231       1.233733936905e-10       3.093719934456e-12       8.013974048684e-13       1.186302872440e-14       2.513946389066e-15       1.719430203233e-16      -7.259946587193e-17 
 1232       1.227953338507e-10       3.118545692264e-12       7.772395399912e-13       1.185243286374e-14       2.505990847572e-15       1.762238402073e-16      -7.333791065469e-17 
 1233       1.222208360320e-10       3.143272251423e-12       7.509342231035e-13       1.184179372292e-14       2.498066297979e-15       1.805891119905e-16      -7.406667399406e-17 
 1234       1.216500192616e-10       3.167890817428e-12       7.225090708227e-13       1.183111357901e-14       2.490172637699e-15       1.850337201070e-16      -7.478572401788e-17 
 1235       1.210830032183e-10       3.192392542212e-12       6.919919283350e-13       1.182039472371e-14       2.482309762210e-15       1.895525140391e-16      -7.549502891047e-17 
 1236       1.205199082331e-10       3.216768524049e-12       6.594108698913e-13       1.180963946338e-14       2.474477565045e-15       1.941403082451e-16      -7.619455691291e-17 
 1237       1.199608552912e-10       3.241009807444e-12       6.247941993030e-13       1.179885011907e-14       2.466675937793e-15       1.987918820876e-16      -7.688427632341e-17 
 1238       1.194059660326e-10       3.265107383026e-12       5.881704504372e-13       1.178802902652e-14       2.458904770091e-15       2.035019797614e-16      -7.756415549754e-17 
 1239       1.188553627535e-10       3.289052187447e-12       5.495683877129e-13       1.177717853623e-14       2.451163949619e-15       2.082653102219e-16      -7.823416284857e-17 
 1240       1.183091684078e-10       3.312835103270e-12       5.090170065964e-13       1.176630101348e-14       2.443453362097e-15       2.130765471129e-16      -7.889426684779e-17 
 1241       1.177675066079e-10       3.336446958868e-12       4.665455340970e-13       1.175539883834e-14       2.435772891276e-15       2.179303286950e-16      -7.954443602475e-17 
 1242       1.172305016261e-10       3.359878528318e-12       4.221834292628e-13       1.174447440570e-14       2.428122418937e-15       2.228212577733e-16      -8.018463896764e-17 
 1243       1.166982783960e-10       3.383120531293e-12       3.759603836760e-13       1.173353012533e-14       2.420501824886e-15       2.277439016260e-16      -8.081484432353e-17 
 1244       1.161709625135e-10       3.406163632956e-12       3.279063219491e-13       1.172256842187e-14       2.412910986945e-15       2.326927919324e-16      -8.143502079871e-17 
 1245       1.156486802380e-10       3.428998443857e-12       2.780514022203e-13       1.171159173488e-14       2.405349780951e-15       2.376624247005e-16      -8.204513715898e-17 
 1246       1.151315584938e-10       3.451615519827e-12       2.264260166489e-13       1.170060251888e-14       2.397818080750e-15       2.426472601958e-16      -8.264516222994e-17 
 1247       1.146197248714e-10       3.474005361869e-12       1.730607919116e-13       1.168960324335e-14       2.390315758191e-15       2.476417228691e-16      -8.323506489732e-17 
 1248       1.141133076282e-10       3.496158416055e-12       1.179865896975e-13       1.167859639277e-14       2.382842683121e-15       2.526402012845e-16      -8.381481410725e-17 
 1249       1.136124356904e-10       3.518065073420e-12       6.123450720447e-14       1.166758446667e-14       2.375398723383e-15       2.576370480476e-16      -8.438437886661e-17 
 1250       1.131172386537e-10       3.539715669855e-12       2.835877634138e-15       1.165656997963e-14       2.367983744806e-15       2.626265797339e-16      -8.494372824327e-17 
 1251       1.126278467849e-10       3.561100486003e-12      -5.717772931200e-14       1.164555546132e-14       2.360597611204e-15       2.676030768164e-16      -8.549283136645e-17 
 1252       1.121443910229e-10       3.582209747153e-12      -1.187745069371e-13       1.163454345653e-14       2.353240184370e-15       2.725607835940e-16      -8.603165742698e-17 
 1253       1.116670029799e-10       3.603033623133e-12      -1.819224110531e-13       1.162353652520e-14       2.345911324070e-15       2.774939081196e-16      -8.656017567763e-17 
 1254       1.111958149428e-10       3.623562228204e-12      -2.465891594853e-13       1.161253724246e-14       2.338610888039e-15       2.823966221283e-16      -8.707835543341e-17 
 1255       1.107309598743e-10       3.643785620955e-12      -3.127422315766e-13       1.160154819863e-14       2.331338731977e-15       2.872630609652e-16      -8.758616607186e-17 
 1256       1.102725714142e-10       3.663693804201e-12      -3.803488676916e-13       1.159057199927e-14       2.324094709539e-15       2.920873235138e-16      -8.808357703335e-17 
 1257       1.098207838806e-10       3.683276724868e-12      -4.493760687214e-13       1.157961126520e-14       2.316878672339e-15       2.968634721240e-16      -8.857055782139e-17 
 1258       1.093757322709e-10       3.702524273899e-12      -5.197905955875e-13       1.156866863255e-14       2.309690469936e-15       3.015855325402e-16      -8.904707800296e-17 
 1259       1.089375522634e-10       3.721426286138e-12      -5.915589687463e-13       1.155774675276e-14       2.302529949834e-15       3.062474938294e-16      -8.951310720876e-17 
 1260       1.085063802184e-10       3.739972540229e-12      -6.646474676933e-13       1.154684829262e-14       2.295396957476e-15       3.108433083094e-16      -8.996861513354e-17 
 1261       1.080823531793e-10       3.758152758512e-12      -7.390221304678e-13       1.153597593431e-14       2.288291336238e-15       3.153668914767e-16      -9.041357153642e-17 
 1262       1.076656088737e-10       3.775956606913e-12      -8.146487531568e-13       1.152513237541e-14       2.281212927427e-15       3.198121219351e-16      -9.084794624116e-17 
 1263       1.072562857152e-10       3.793373694840e-12      -8.914928893995e-13       1.151432032895e-14       2.274161570272e-15       3.241728413231e-16      -9.127170913648e-17 
 1264       1.068545228040e-10       3.810393575080e-12      -9.695198498915e-13       1.150354252341e-14       2.267137101920e-15       3.284428542426e-16      -9.168483017636e-17 
 1265       1.064604599284e-10       3.827005743687e-12      -1.048694701890e-12       1.149280170278e-14       2.260139357434e-15       3.326159281866e-16      -9.208727938033e-17 
 1266       1.060742375660e-10       3.843199639884e-12      -1.128982268715e-12       1.148210062659e-14       2.253168169786e-15       3.366857934677e-16      -9.247902683381e-17 
 1267       1.056959968851e-10       3.858964645951e-12      -1.210347129260e-12       1.147144206989e-14       2.246223369850e-15       3.406461431459e-16      -9.286004268836e-17 
 1268       1.053258553611e-10       3.874291528644e-12      -1.292753287232e-12       1.146082856132e-14       2.239304802034e-15       3.444923456570e-16      -9.323029885825e-17 
 1269       1.049638333177e-10       3.889176781853e-12      -1.376163175723e-12       1.145026159376e-14       2.232412371371e-15       3.482266044533e-16      -9.358977413077e-17 
 1270       1.046099265418e-10       3.903618333798e-12      -1.460538640177e-12       1.143974240462e-14       2.225545996962e-15       3.518528577078e-16      -9.393844911542e-17 
 1271       1.042641305897e-10       3.917614110059e-12      -1.545841267091e-12       1.142927223702e-14       2.218705596383e-15       3.553750710662e-16      -9.427630455349e-17 
 1272       1.039264407872e-10       3.931162033571e-12      -1.632032383492e-12       1.141885233981e-14       2.211891085685e-15       3.587972377030e-16      -9.460332131843e-17 
 1273       1.035968522285e-10       3.944260024629e-12      -1.719073056415e-12       1.140848396762e-14       2.205102379388e-15       3.621233783774e-16      -9.491948041633e-17 
 1274       1.032753597759e-10       3.956906000888e-12      -1.806924092387e-12       1.139816838079e-14       2.198339390478e-15       3.653575414887e-16      -9.522476298632e-17 
 1275       1.029619580593e-10       3.969097877366e-12      -1.895546036901e-12       1.138790684545e-14       2.191602030404e-15       3.685038031324e-16      -9.551915030103e-17 
 1276       1.026566414751e-10       3.980833566445e-12      -1.984899173903e-12       1.137770063349e-14       2.184890209073e-15       3.715662671562e-16      -9.580262376699e-17 
 1277       1.023594041862e-10       3.992110977875e-12      -2.074943525266e-12       1.136755102259e-14       2.178203834846e-15       3.745490652155e-16      -9.607516492507e-17 
 1278       1.020702401211e-10       4.002928018771e-12      -2.165638850269e-12       1.135745929620e-14       2.171542814534e-15       3.774563568294e-16      -9.633675545090e-17 
 1279       1.017891429731e-10       4.013282593620e-12      -2.256944645083e-12       1.134742674361e-14       2.164907053398e-15       3.802923294367e-16      -9.658737715532e-17 
 1280       1.015161062004e-10       4.023172604279e-12      -2.348820142244e-12       1.133745465988e-14       2.158296455138e-15       3.830611984514e-16      -9.682701198479e-17 
 1281       1.012511230245e-10       4.032595949979e-12      -2.441224310137e-12       1.132754434591e-14       2.151710921896e-15       3.857672073187e-16      -9.705564202183e-17 
 1282       1.009941864308e-10       4.041550527326e-12      -2.534115852473e-12       1.131769710842e-14       2.145150354249e-15       3.884146275710e-16      -9.727324948544e-17 
 1283       1.007452891668e-10       4.050034230302e-12      -2.627453207772e-12       1.130791425998e-14       2.138614651204e-15       3.910077588834e-16      -9.747981673154e-17 
 1284       1.005044237423e-10       4.058044950267e-12      -2.721194548838e-12       1.129819711900e-14       2.132103710197e-15       3.935509291299e-16      -9.767532625338e-17 
 1285       1.002715824287e-10       4.065580575964e-12      -2.815297782242e-12       1.128854700975e-14       2.125617427089e-15       3.960484944389e-16      -9.785976068200e-17 
 1286       1.000467572582e-10       4.072638993515e-12      -2.909720547802e-12       1.127896526235e-14       2.119155696159e-15       3.985048392492e-16      -9.803310278663e-17 
 1287       9.982994002307e-11       4.079218086428e-12      -3.004420218062e-12       1.126945321283e-14       2.112718410103e-15       4.009243763658e-16      -9.819533547513e-17 
 1288       9.962112227559e-11       4.085315735594e-12      -3.099353897768e-12       1.126001220308e-14       2.106305460030e-15       4.033115470160e-16      -9.834644179441e-17 
 1289       9.942029532698e-11       4.090929819293e-12      -3.194478423356e-12       1.125064358089e-14       2.099916735458e-15       4.056708209048e-16      -9.848640493091e-17 
 1290       9.922745024700e-11       4.096058213194e-12      -3.289750362422e-12       1.124134869995e-14       2.093552124309e-15       4.080066962708e-16      -9.861520821093e-17 
 1291       9.904257786330e-11       4.100698790357e-12      -3.385126013211e-12       1.123212891988e-14       2.087211512907e-15       4.103236999425e-16      -9.873283510115e-17 
 1292       9.886566876089e-11       4.104849421234e-12      -3.480561404088e-12       1.122298560621e-14       2.080894785970e-15       4.126263873935e-16      -9.883926920903e-17 
 1293       9.869671328145e-11       4.108507973671e-12      -3.576012293025e-12       1.121392013040e-14       2.074601826615e-15       4.149193427989e-16      -9.893449428322e-17 
 1294       9.853570152282e-11       4.111672312912e-12      -3.671434167076e-12       1.120493386987e-14       2.068332516343e-15       4.172071790907e-16      -9.901849421400e-17 
 1295       9.838262333837e-11       4.114340301596e-12      -3.766782241858e-12       1.119602820797e-14       2.062086735045e-15       4.194945380138e-16      -9.909125303373e-17 
 1296       9.823746833639e-11       4.116509799764e-12      -3.862011461032e-12       1.118720453404e-14       2.055864360990e-15       4.217860901821e-16      -9.915275491726e-17 
 1297       9.810022587952e-11       4.118178664858e-12      -3.957076495781e-12       1.117846424335e-14       2.049665270830e-15       4.240865351337e-16      -9.920298418234e-17 
 1298       9.797088508417e-11       4.119344751722e-12      -4.051931744291e-12       1.116980873718e-14       2.043489339586e-15       4.264006013875e-16      -9.924192529009e-17 
 1299       9.784943481988e-11       4.120005912606e-12      -4.146531331229e-12       1.116123942281e-14       2.037336440654e-15       4.287330464985e-16      -9.926956284542e-17 
 1300       9.773586370876e-11       4.120159997166e-12      -4.240829107225e-12       1.115275771348e-14       2.031206445793e-15       4.310886571137e-16      -9.928588159741e-17 
 1301       9.763016012487e-11       4.119804852468e-12      -4.334778648350e-12       1.114436502847e-14       2.025099225128e-15       4.334722490282e-16      -9.929086643981e-17 
 1302       9.753231219367e-11       4.118938322986e-12      -4.428333255595e-12       1.113606279306e-14       2.019014647139e-15       4.358886672409e-16      -9.928450241143e-17 
 1303       9.744230779136e-11       4.117558250607e-12      -4.521445954354e-12       1.112785243858e-14       2.012952578666e-15       4.383427860100e-16      -9.926677469657e-17 
 1304       9.736013454435e-11       4.115662474632e-12      -4.614069493900e-12       1.111973540238e-14       2.006912884898e-15       4.408395089095e-16      -9.923766862545e-17 
 1305       9.728577982862e-11       4.113248831778e-12      -4.706156346866e-12       1.111171312785e-14       2.000895429370e-15       4.433837688845e-16      -9.919716967467e-17 
 1306       9.721923076916e-11       4.110315156179e-12      -4.797658708726e-12       1.110378706446e-14       1.994900073963e-15       4.459805283073e-16      -9.914526346759e-17 
 1307       9.716045905890e-11       4.106860453000e-12      -4.888532210984e-12       1.109595836880e-14       1.988926691540e-15       4.486332569681e-16      -9.908194781281e-17 
 1308       9.710937523100e-11       4.102888433653e-12      -4.978747107247e-12       1.108822700422e-14       1.982975204029e-15       4.513393473039e-16      -9.900726896613e-17 
 1309       9.706587387389e-11       4.098404020133e-12      -5.068277211252e-12       1.108059263119e-14       1.977045544758e-15       4.540946479930e-16      -9.892128577505e-17 
 1310       9.702984876358e-11       4.093412175076e-12      -5.157096194244e-12       1.107305490523e-14       1.971137645851e-15       4.568949813164e-16      -9.882405767889e-17 
 1311       9.700119286207e-11       4.087917901842e-12      -5.245177584722e-12       1.106561347695e-14       1.965251438221e-15       4.597361431065e-16      -9.871564471000e-17 
 1312       9.697979831562e-11       4.081926244602e-12      -5.332494768175e-12       1.105826799203e-14       1.959386851571e-15       4.626139026964e-16      -9.859610749510e-17 
 1313       9.696555645316e-11       4.075442288419e-12      -5.419020986827e-12       1.105101809119e-14       1.953543814387e-15       4.655240028688e-16      -9.846550725647e-17 
 1314       9.695835778456e-11       4.068471159334e-12      -5.504729339369e-12       1.104386341020e-14       1.947722253939e-15       4.684621598046e-16      -9.832390581330e-17 
 1315       9.695809199904e-11       4.061018024451e-12      -5.589592780711e-12       1.103680357984e-14       1.941922096276e-15       4.714240630327e-16      -9.817136558293e-17 
 1316       9.696464796345e-11       4.053088092019e-12      -5.673584121711e-12       1.102983822595e-14       1.936143266223e-15       4.744053753782e-16      -9.800794958211e-17 
 1317       9.697791372064e-11       4.044686611515e-12      -5.756676028923e-12       1.102296696933e-14       1.930385687379e-15       4.774017329121e-16      -9.783372142831e-17 
 1318       9.699777648779e-11       4.035818873734e-12      -5.838841024337e-12       1.101618942579e-14       1.924649282114e-15       4.804087448994e-16      -9.764874534097e-17 
 1319       9.702412265478e-11       4.026490210866e-12      -5.920051485112e-12       1.100950520613e-14       1.918933971565e-15       4.834219937492e-16      -9.745308614278e-17 
 1320       9.705683778246e-11       4.016705996586e-12      -6.000279643326e-12       1.100291391613e-14       1.913239675632e-15       4.864370349627e-16      -9.724680926096e-17 
 1321       9.709580660108e-11       4.006471646134e-12      -6.079497585712e-12       1.099641515650e-14       1.907566312981e-15       4.894493970830e-16      -9.702998072851e-17 
 1322       9.714091300854e-11       3.995792616401e-12      -6.157677253395e-12       1.099000852292e-14       1.901913801032e-15       4.924545816433e-16      -9.680266718553e-17 
 1323       9.719204006880e-11       3.984674406013e-12      -6.234790441640e-12       1.098369360600e-14       1.896282055963e-15       4.954480631167e-16      -9.656493588045e-17 
 1324       9.724907001020e-11       3.973122555416e-12      -6.310808799585e-12       1.097746999129e-14       1.890670992707e-15       4.984252888647e-16      -9.631685467131e-17 
 1325       9.731188422377e-11       3.961142646957e-12      -6.385703829986e-12       1.097133725922e-14       1.885080524944e-15       5.013816790861e-16      -9.605849202707e-17 
 1326       9.738036326160e-11       3.948740304973e-12      -6.459446888956e-12       1.096529498516e-14       1.879510565103e-15       5.043126267666e-16      -9.578991702884e-17 
 1327       9.745438683519e-11       3.935921195870e-12      -6.532009185706e-12       1.095934273935e-14       1.873961024355e-15       5.072134976271e-16      -9.551119937118e-17 
 1328       9.753383381375e-11       3.922691028211e-12      -6.603361782283e-12       1.095348008691e-14       1.868431812614e-15       5.100796300732e-16      -9.522240936336e-17 
 1329       9.761858222257e-11       3.909055552799e-12      -6.673475593312e-12       1.094770658784e-14       1.862922838532e-15       5.129063351438e-16      -9.492361793066e-17 
 1330       9.770850924136e-11       3.895020562760e-12      -6.742321385740e-12       1.094202179697e-14       1.857434009497e-15       5.156888964605e-16      -9.461489661560e-17 
 1331       9.780349120258e-11       3.880591893628e-12      -6.809869778568e-12       1.093642526401e-14       1.851965231628e-15       5.184225701763e-16      -9.429631757925e-17 
 1332       9.790340358976e-11       3.865775423430e-12      -6.876091242599e-12       1.093091653347e-14       1.846516409774e-15       5.211025849248e-16      -9.396795360250e-17 
 1333       9.800812103590e-11       3.850577072770e-12      -6.940956100176e-12       1.092549514471e-14       1.841087447511e-15       5.237241417689e-16      -9.362987808732e-17 
 1334       9.811751732175e-11       3.835002804909e-12      -7.004434524920e-12       1.092016063187e-14       1.835678247138e-15       5.262824141502e-16      -9.328216505805e-17 
 1335       9.823146537416e-11       3.819058625857e-12      -7.066496541474e-12       1.091491252392e-14       1.830288709676e-15       5.287725478376e-16      -9.292488916264e-17 
 1336       9.834983726445e-11       3.802750584451e-12      -7.127112025241e-12       1.090975034460e-14       1.824918734861e-15       5.311896608766e-16      -9.255812567398e-17 
 1337       9.847250420673e-11       3.786084772439e-12      -7.186250702125e-12       1.090467361242e-14       1.819568221147e-15       5.335288435381e-16      -9.218195049114e-17 
 1338       9.859933655623e-11       3.769067324569e-12      -7.243882148273e-12       1.089968184067e-14       1.814237065699e-15       5.357851582677e-16      -9.179644014063e-17 
 1339       9.873020380767e-11       3.751704418669e-12      -7.299975789812e-12       1.089477453738e-14       1.808925164389e-15       5.379536396342e-16      -9.140167177769e-17 
 1340       9.886497459356e-11       3.734002275731e-12      -7.354500902591e-12       1.088995120532e-14       1.803632411798e-15       5.400292942789e-16      -9.099772318760e-17 
 1341       9.900351668258e-11       3.715967159999e-12      -7.407426611923e-12       1.088521134200e-14       1.798358701208e-15       5.420071008648e-16      -9.058467278689e-17 
 1342       9.914569697787e-11       3.697605379050e-12      -7.458721892324e-12       1.088055443965e-14       1.793103924601e-15       5.438820100252e-16      -9.016259962464e-17 
 1343       9.929138151544e-11       3.678923283876e-12      -7.508355567253e-12       1.087597998518e-14       1.787867972659e-15       5.456489443128e-16      -8.973158338379e-17 
 1344       9.944043546244e-11       3.659927268975e-12      -7.556296308852e-12       1.087148746023e-14       1.782650734754e-15       5.473027981489e-16      -8.929170438235e-17 
 1345       9.959272311554e-11       3.640623772429e-12      -7.602512637689e-12       1.086707634110e-14       1.777452098954e-15       5.488384377721e-16      -8.884304357472e-17 
 1346       9.974810891339e-11       3.621019563249e-12      -7.646978053658e-12       1.086274593829e-14       1.772271962030e-15       5.502521099315e-16      -8.838568613247e-17 
 1347       9.990646048936e-11       3.601122606655e-12      -7.689686490217e-12       1.085849491310e-14       1.767110259641e-15       5.515456848121e-16      -8.791973222678e-17 
 1348       1.000676456487e-10       3.580941208365e-12      -7.730637027519e-12       1.085432175576e-14       1.761966936470e-15       5.527224591003e-16      -8.744528636564e-17 
 1349       1.002315313557e-10       3.560483728287e-12      -7.769828776563e-12       1.085022494539e-14       1.756841936243e-15       5.537857514639e-16      -8.696245382653e-17 
 1350       1.003979837322e-10       3.539758580630e-12      -7.807260879271e-12       1.084620295000e-14       1.751735201717e-15       5.547389025945e-16      -8.647134065786e-17 
 1351       1.005668680561e-10       3.518774233999e-12      -7.842932508572e-12       1.084225422642e-14       1.746646674687e-15       5.555852752498e-16      -8.597205368054e-17 
 1352       1.007380487595e-10       3.497539211503e-12      -7.876842868478e-12       1.083837722036e-14       1.741576295974e-15       5.563282542955e-16      -8.546470048947e-17 
 1353       1.009113894275e-10       3.476062090857e-12      -7.908991194166e-12       1.083457036632e-14       1.736524005433e-15       5.569712467477e-16      -8.494938945503e-17 
 1354       1.010867527959e-10       3.454351504484e-12      -7.939376752058e-12       1.083083208757e-14       1.731489741941e-15       5.575176818155e-16      -8.442622972463e-17 
 1355       1.012640007506e-10       3.432416139622e-12      -7.967998839902e-12       1.082716079617e-14       1.726473443403e-15       5.579710109427e-16      -8.389533122420e-17 
 1356       1.014429943251e-10       3.410264738421e-12      -7.994856786847e-12       1.082355489292e-14       1.721475046743e-15       5.583347078501e-16      -8.335680465967e-17 
 1357       1.016235936994e-10       3.387906098052e-12      -8.019949953530e-12       1.082001276734e-14       1.716494487906e-15       5.586122685783e-16      -8.281076151856e-17 
 1358       1.018056581984e-10       3.365349070806e-12      -8.043277732151e-12       1.081653279765e-14       1.711531701855e-15       5.588072115293e-16      -8.225731407140e-17 
 1359       1.019890462901e-10       3.342602564199e-12      -8.064839546555e-12       1.081311335075e-14       1.706586622567e-15       5.589230775088e-16      -8.169657537333e-17 
 1360       1.021736155840e-10       3.319675541077e-12      -8.084634852312e-12       1.080975278219e-14       1.701659183032e-15       5.589634297689e-16      -8.112865926552e-17 
 1361       1.023592228299e-10       3.296577019715e-12      -8.102663136796e-12       1.080644943615e-14       1.696749315253e-15       5.589318540500e-16      -8.055368037676e-17 
 1362       1.025457239156e-10       3.273316073924e-12      -8.118923919265e-12       1.080320164545e-14       1.691856950237e-15       5.588319586229e-16      -7.997175412492e-17 
 1363       1.027329738662e-10       3.249901833150e-12      -8.133416750943e-12       1.080000773145e-14       1.686982018002e-15       5.586673743313e-16      -7.938299671849e-17 
 1364       1.029208268417e-10       3.226343482582e-12      -8.146141215098e-12       1.079686600413e-14       1.682124447566e-15       5.584417546341e-16      -7.878752515807e-17 
 1365       1.031091361359e-10       3.202650263251e-12      -8.157096927122e-12       1.079377476198e-14       1.677284166950e-15       5.581587756473e-16      -7.818545723790e-17 
 1366       1.032977541744e-10       3.178831472137e-12      -8.166283534613e-12       1.079073229202e-14       1.672461103175e-15       5.578221361864e-16      -7.757691154736e-17 
 1367       1.034865325136e-10       3.154896462269e-12      -8.173700717452e-12       1.078773686978e-14       1.667655182257e-15       5.574355578088e-16      -7.696200747248e-17 
 1368       1.036753218386e-10       3.130854642829e-12      -8.179348187884e-12       1.078478675925e-14       1.662866329210e-15       5.570027848558e-16      -7.634086519744e-17 
 1369       1.038639719618e-10       3.106715479255e-12      -8.183225690601e-12       1.078188021291e-14       1.658094468037e-15       5.565275844951e-16      -7.571360570613e-17 
 1370       1.040523318211e-10       3.082488493345e-12      -8.185333002817e-12       1.077901547163e-14       1.653339521733e-15       5.560137467627e-16      -7.508035078360e-17 
 1371       1.042402494787e-10       3.058183263361e-12      -8.185669934352e-12       1.077619076474e-14       1.648601412281e-15       5.554650846053e-16      -7.444122301759e-17 
 1372       1.044275721192e-10       3.033809424130e-12      -8.184236327710e-12       1.077340430991e-14       1.643880060649e-15       5.548854339226e-16      -7.379634580008e-17 
 1373       1.046141460481e-10       3.009376667146e-12      -8.181032058160e-12       1.077065431322e-14       1.639175386789e-15       5.542786536096e-16      -7.314584332873e-17 
 1374       1.047998166903e-10       2.984894740679e-12      -8.176057033815e-12       1.076793896908e-14       1.634487309634e-15       5.536486255985e-16      -7.248984060846e-17 
 1375       1.049844285882e-10       2.960373449872e-12      -8.169311195711e-12       1.076525646021e-14       1.629815747096e-15       5.529992549013e-16      -7.182846345292e-17 
 1376       1.051678254005e-10       2.935822656846e-12      -8.160794517892e-12       1.076260495765e-14       1.625160616063e-15       5.523344696518e-16      -7.116183848602e-17 
 1377       1.053498499003e-10       2.911252280804e-12      -8.150507007483e-12       1.075998262072e-14       1.620521832397e-15       5.516582211481e-16      -7.049009314340e-17 
 1378       1.055303439737e-10       2.886672298137e-12      -8.138448704775e-12       1.075738759698e-14       1.615899310934e-15       5.509744838944e-16      -6.981335567403e-17 
 1379       1.057091486182e-10       2.862092742518e-12      -8.124619683303e-12       1.075481802225e-14       1.611292965478e-15       5.502872556438e-16      -6.913175514161e-17 
 1380       1.058861039409e-10       2.837523705017e-12      -8.109020049927e-12       1.075227202053e-14       1.606702708801e-15       5.496005574400e-16      -6.844542142618e-17 
 1381       1.060610491572e-10       2.812975334195e-12      -8.091649944911e-12       1.074974770404e-14       1.602128452640e-15       5.489184336598e-16      -6.775448522555e-17 
 1382       1.062338225888e-10       2.788457836211e-12      -8.072509542004e-12       1.074724317316e-14       1.597570107696e-15       5.482449520556e-16      -6.705907805687e-17 
 1383       1.064042616627e-10       2.763981474925e-12      -8.051599048517e-12       1.074475651641e-14       1.593027583630e-15       5.475842037969e-16      -6.635933225812e-17 
 1384       1.065722029091e-10       2.739556572000e-12      -8.028918705409e-12       1.074228581044e-14       1.588500789060e-15       5.469403035133e-16      -6.565538098961e-17 
 1385       1.067374960283e-10       2.715192861211e-12      -8.004472299352e-12       1.073982917210e-14       1.583989639616e-15       5.463164212708e-16      -6.494735392031e-17 
 1386       1.069000462563e-10       2.690897543698e-12      -7.978277739361e-12       1.073738491532e-14       1.579494082183e-15       5.457118672345e-16      -6.423536423398e-17 
 1387       1.070597724435e-10       2.666677212383e-12      -7.950356591996e-12       1.073495139584e-14       1.575014070904e-15       5.451249763085e-16      -6.351952148881e-17 
 1388       1.072165930261e-10       2.642538495968e-12      -7.920730579807e-12       1.073252695925e-14       1.570549559156e-15       5.445540733910e-16      -6.279993592148e-17 
 1389       1.073704260252e-10       2.618488058995e-12      -7.889421581627e-12       1.073010994098e-14       1.566100499540e-15       5.439974733554e-16      -6.207671844836e-17 
 1390       1.075211890465e-10       2.594532601911e-12      -7.856451632876e-12       1.072769866623e-14       1.561666843884e-15       5.434534810323e-16      -6.134998066674e-17 
 1391       1.076687992791e-10       2.570678861128e-12      -7.821842925863e-12       1.072529145004e-14       1.557248543238e-15       5.429203911912e-16      -6.061983485610e-17 
 1392       1.078131734953e-10       2.546933609090e-12      -7.785617810076e-12       1.072288659717e-14       1.552845547876e-15       5.423964885223e-16      -5.988639397934e-17 
 1393       1.079542280495e-10       2.523303654332e-12      -7.747798792492e-12       1.072048240218e-14       1.548457807292e-15       5.418800476181e-16      -5.914977168403e-17 
 1394       1.080918788775e-10       2.499795841546e-12      -7.708408537872e-12       1.071807714932e-14       1.544085270198e-15       5.413693329550e-16      -5.841008230362e-17 
