# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  582       3.214358541558e-10       1.983928766862e-12       3.647533187199e-12       9.554684678031e-15       4.189656976451e-14       2.556638342674e-15      -2.889396397844e-16 
  583       3.203459075988e-10       2.019112852942e-12       3.701498995319e-12       9.568548446502e-15       4.163757689966e-14       2.585762539051e-15      -2.969106658656e-16 
  584       3.192434058191e-10       2.054691226796e-12       3.751535025316e-12       9.582214115624e-15       4.138061833611e-14       2.615066405581e-15      -3.047915279438e-16 
  585       3.181289647627e-10       2.090650594271e-12       3.797608133715e-12       9.595682792026e-15       4.112567809478e-14       2.644532861896e-15      -3.125827410297e-16 
  586       3.170032092635e-10       2.126977452774e-12       3.839685160131e-12       9.608955615136e-15       4.087273959553e-14       2.674144586507e-15      -3.202848402206e-16 
  587       3.158667730814e-10       2.163658090350e-12       3.877732927825e-12       9.622033757340e-15       4.062178565386e-14       2.703884015772e-15      -3.278983808072e-16 
  588       3.147202989400e-10       2.200678584764e-12       3.911718244274e-12       9.634918424140e-15       4.037279847772e-14       2.733733342867e-15      -3.354239383798e-16 
  589       3.135644385645e-10       2.238024802587e-12       3.941607901729e-12       9.647610854312e-15       4.012575966422e-14       2.763674516751e-15      -3.428621089356e-16 
  590       3.123998527197e-10       2.275682398276e-12       3.967368677779e-12       9.660112320065e-15       3.988065019641e-14       2.793689241133e-15      -3.502135089849e-16 
  591       3.112272112474e-10       2.313636813257e-12       3.988967335911e-12       9.672424127202e-15       3.963745044003e-14       2.823758973440e-15      -3.574787756575e-16 
  592       3.100471931045e-10       2.351873275008e-12       4.006370626079e-12       9.684547615275e-15       3.939614014026e-14       2.853864923787e-15      -3.646585668101e-16 
  593       3.088604864009e-10       2.390376796142e-12       4.019545285259e-12       9.696484157744e-15       3.915669841847e-14       2.883988053940e-15      -3.717535611322e-16 
  594       3.076677884371e-10       2.429132173488e-12       4.028458038015e-12       9.708235162139e-15       3.891910376897e-14       2.914109076289e-15      -3.787644582530e-16 
  595       3.064698057423e-10       2.468123987174e-12       4.033075597062e-12       9.719802070215e-15       3.868333405578e-14       2.944208452810e-15      -3.856919788483e-16 
  596       3.052672541119e-10       2.507336599713e-12       4.033364663829e-12       9.731186358109e-15       3.844936650937e-14       2.974266394037e-15      -3.925368647466e-16 
  597       3.040608586456e-10       2.546754155080e-12       4.029291929019e-12       9.742389536506e-15       3.821717772341e-14       3.004262858028e-15      -3.992998790362e-16 
  598       3.028513537852e-10       2.586360577797e-12       4.020824073173e-12       9.753413150788e-15       3.798674365154e-14       3.034177549332e-15      -4.059818061716e-16 
  599       3.016394833522e-10       2.626139572018e-12       4.007927767232e-12       9.764258781202e-15       3.775803960411e-14       3.063989917956e-15      -4.125834520801e-16 
  600       3.004260005858e-10       2.666074620607e-12       3.990569673103e-12       9.774928043008e-15       3.753104024494e-14       3.093679158336e-15      -4.191056442687e-16 
  601       2.992116681809e-10       2.706148984224e-12       3.968716444216e-12       9.785422586649e-15       3.730571958807e-14       3.123224208301e-15      -4.255492319304e-16 
  602       2.979972583255e-10       2.746345700407e-12       3.942334726088e-12       9.795744097901e-15       3.708205099452e-14       3.152603748042e-15      -4.319150860512e-16 
  603       2.967835527390e-10       2.786647582654e-12       3.911391156890e-12       9.805894298034e-15       3.686000716903e-14       3.181796199078e-15      -4.382040995162e-16 
  604       2.955713427096e-10       2.827037219505e-12       3.875852368004e-12       9.815874943973e-15       3.663956015682e-14       3.210779723227e-15      -4.444171872168e-16 
  605       2.943613659541e-10       2.867497831988e-12       3.835695788555e-12       9.825687967794e-15       3.642068546992e-14       3.239536669753e-15      -4.505550194842e-16 
  606       2.931541154500e-10       2.908015870492e-12       3.790942343593e-12       9.835335898594e-15       3.620337458188e-14       3.268067036516e-15      -4.566172151250e-16 
  607       2.919500260746e-10       2.948578478614e-12       3.741624544371e-12       9.844821451097e-15       3.598762272749e-14       3.296375330918e-15      -4.626031291650e-16 
  608       2.907495373844e-10       2.989172639816e-12       3.687775759729e-12       9.854147387429e-15       3.577342479855e-14       3.324466151480e-15      -4.685121177832e-16 
  609       2.895530936316e-10       3.029785176792e-12       3.629430220195e-12       9.863316517331e-15       3.556077534202e-14       3.352344188266e-15      -4.743435383305e-16 
  610       2.883611437818e-10       3.070402750833e-12       3.566623022080e-12       9.872331698353e-15       3.534966855809e-14       3.380014223304e-15      -4.800967493498e-16 
  611       2.871741415308e-10       3.111011861185e-12       3.499390131583e-12       9.881195836070e-15       3.514009829826e-14       3.407481131015e-15      -4.857711105944e-16 
  612       2.859925453218e-10       3.151598844419e-12       3.427768388884e-12       9.889911884274e-15       3.493205806350e-14       3.434749878631e-15      -4.913659830485e-16 
  613       2.848168183628e-10       3.192149873788e-12       3.351795512246e-12       9.898482845189e-15       3.472554100233e-14       3.461825526620e-15      -4.968807289454e-16 
  614       2.836474286434e-10       3.232650958598e-12       3.271510102111e-12       9.906911769666e-15       3.452053990891e-14       3.488713229113e-15      -5.023147117878e-16 
  615       2.824848489521e-10       3.273087943563e-12       3.186951645203e-12       9.915201757394e-15       3.431704722117e-14       3.515418234322e-15      -5.076672963664e-16 
  616       2.813295568935e-10       3.313446508176e-12       3.098160518622e-12       9.923355957100e-15       3.411505501891e-14       3.541945884966e-15      -5.129378487799e-16 
  617       2.801820349055e-10       3.353712166069e-12       3.005177993946e-12       9.931377566757e-15       3.391455502188e-14       3.568301618696e-15      -5.181257364538e-16 
  618       2.790427702761e-10       3.393870264375e-12       2.908046241327e-12       9.939269833781e-15       3.371553858793e-14       3.594490968518e-15      -5.232303281602e-16 
  619       2.779122551610e-10       3.433905983095e-12       2.806808333594e-12       9.947036055246e-15       3.351799671108e-14       3.620519563212e-15      -5.282509940367e-16 
  620       2.767909866006e-10       3.473804334461e-12       2.701508250346e-12       9.954679578077e-15       3.332192001963e-14       3.646393127763e-15      -5.331871056063e-16 
  621       2.756794665370e-10       3.513550162295e-12       2.592190882056e-12       9.962203799263e-15       3.312729877428e-14       3.672117483777e-15      -5.380380357962e-16 
  622       2.745782018311e-10       3.553128141381e-12       2.478902034167e-12       9.969612166054e-15       3.293412286621e-14       3.697698549912e-15      -5.428031589575e-16 
  623       2.734877042802e-10       3.592522776818e-12       2.361688431191e-12       9.976908176172e-15       3.274238181523e-14       3.723142342294e-15      -5.474818508844e-16 
  624       2.724084906346e-10       3.631718403393e-12       2.240597720808e-12       9.984095378009e-15       3.255206476782e-14       3.748454974946e-15      -5.520734888337e-16 
  625       2.713410826151e-10       3.670699184939e-12       2.115678477966e-12       9.991177370834e-15       3.236316049531e-14       3.773642660209e-15      -5.565774515439e-16 
  626       2.702860069301e-10       3.709449113701e-12       1.986980208977e-12       9.998157805000e-15       3.217565739192e-14       3.798711709166e-15      -5.609931192549e-16 
  627       2.692437952925e-10       3.747952009697e-12       1.854553355617e-12       1.000504038214e-14       3.198954347290e-14       3.823668532065e-15      -5.653198737270e-16 
  628       2.682149844373e-10       3.786191520084e-12       1.718449299227e-12       1.001182885539e-14       3.180480637262e-14       3.848519638745e-15      -5.695570982605e-16 
  629       2.672001161383e-10       3.824151118521e-12       1.578720364807e-12       1.001852702955e-14       3.162143334270e-14       3.873271639055e-15      -5.737041777148e-16 
  630       2.661997372256e-10       3.861814104531e-12       1.435419825120e-12       1.002513876135e-14       3.143941125007e-14       3.897931243281e-15      -5.777604985281e-16 
  631       2.652143996023e-10       3.899163602867e-12       1.288601904787e-12       1.003166795961e-14       3.125872657513e-14       3.922505262570e-15      -5.817254487364e-16 
  632       2.642446602622e-10       3.936182562873e-12       1.138321784387e-12       1.003811858544e-14       3.107936540981e-14       3.947000609349e-15      -5.855984179932e-16 
  633       2.632910813066e-10       3.972853757850e-12       9.846356045548e-13       1.004449465249e-14       3.090131345570e-14       3.971424297754e-15      -5.893787975884e-16 
  634       2.623542299616e-10       4.009159784415e-12       8.276004700825e-13       1.005080022711e-14       3.072455602215e-14       3.995783444050e-15      -5.930659804682e-16 
  635       2.614346785951e-10       4.045083061872e-12       6.672744540150e-13       1.005703942855e-14       3.054907802436e-14       4.020085267055e-15      -5.966593612538e-16 
  636       2.605330047341e-10       4.080605831569e-12       5.037166017504e-13       1.006321642922e-14       3.037486398152e-14       4.044337088566e-15      -6.001583362615e-16 
  637       2.596497910816e-10       4.115710156262e-12       3.369869351385e-13       1.006933545482e-14       3.020189801487e-14       4.068546333777e-15      -6.035623035214e-16 
  638       2.587856255343e-10       4.150377919485e-12       1.671464565794e-13       1.007540078460e-14       3.003016384584e-14       4.092720531709e-15      -6.068706627972e-16 
  639       2.579411011990e-10       4.184590824903e-12      -5.742846877638e-15       1.008141675155e-14       2.985964479415e-14       4.116867315630e-15      -6.100828156052e-16 
  640       2.571168164103e-10       4.218330395686e-12      -1.816179994357e-13       1.008738774260e-14       2.969032377589e-14       4.140994423477e-15      -6.131981652339e-16 
  641       2.563133747476e-10       4.251577973865e-12      -3.604150324511e-13       1.009331819879e-14       2.952218330167e-14       4.165109698283e-15      -6.162161167632e-16 
  642       2.555313850522e-10       4.284314719699e-12      -5.420689803349e-13       1.009921261555e-14       2.935520547467e-14       4.189221088600e-15      -6.191360770839e-16 
  643       2.547714614445e-10       4.316521611039e-12      -7.265138764542e-13       1.010507554284e-14       2.918937198880e-14       4.213336648918e-15      -6.219574549170e-16 
  644       2.540341377062e-10       4.348181500337e-12      -9.136815136819e-13       1.011091128887e-14       2.902466672905e-14       4.237461872625e-15      -6.246798377171e-16 
  645       2.533196082657e-10       4.379285338075e-12      -1.103497703552e-12       1.011672302341e-14       2.886108364106e-14       4.261591623742e-15      -6.273035267397e-16 
  646       2.526279813850e-10       4.409826088919e-12      -1.295885924345e-12       1.012251365459e-14       2.869861903593e-14       4.285718023435e-15      -6.298290141207e-16 
  647       2.519593642567e-10       4.439796686775e-12      -1.490768544324e-12       1.012828612367e-14       2.853726900288e-14       4.309833100611e-15      -6.322568071594e-16 
  648       2.513138629958e-10       4.469190034749e-12      -1.688066817286e-12       1.013404340519e-14       2.837702940813e-14       4.333928791565e-15      -6.345874283883e-16 
  649       2.506915826326e-10       4.497999005108e-12      -1.887700878097e-12       1.013978850709e-14       2.821789589374e-14       4.357996939641e-15      -6.368214156440e-16 
  650       2.500926271050e-10       4.526216439231e-12      -2.089589738247e-12       1.014552447078e-14       2.805986387648e-14       4.382029294877e-15      -6.389593221373e-16 
  651       2.495170992508e-10       4.553835147573e-12      -2.293651281385e-12       1.015125437133e-14       2.790292854670e-14       4.406017513663e-15      -6.410017165241e-16 
  652       2.489651008000e-10       4.580847909621e-12      -2.499802258870e-12       1.015698131752e-14       2.774708486715e-14       4.429953158392e-15      -6.429491829754e-16 
  653       2.484367323677e-10       4.607247473852e-12      -2.707958285311e-12       1.016270845201e-14       2.759232757186e-14       4.453827697114e-15      -6.448023212481e-16 
  654       2.479320934460e-10       4.633026557690e-12      -2.918033834115e-12       1.016843895142e-14       2.743865116501e-14       4.477632503186e-15      -6.465617467551e-16 
  655       2.474512823965e-10       4.658177847466e-12      -3.129942233027e-12       1.017417602648e-14       2.728604991975e-14       4.501358854928e-15      -6.482280906361e-16 
  656       2.469943964430e-10       4.682693998372e-12      -3.343595659679e-12       1.017992292212e-14       2.713451787709e-14       4.524997935276e-15      -6.498019998278e-16 
  657       2.465615316636e-10       4.706567634425e-12      -3.558905137131e-12       1.018568291763e-14       2.698404884475e-14       4.548540831432e-15      -6.512841371345e-16 
  658       2.461527829834e-10       4.729791348420e-12      -3.775780529419e-12       1.019145932673e-14       2.683463639600e-14       4.571978534520e-15      -6.526751812986e-16 
  659       2.457682441664e-10       4.752357701890e-12      -3.994130537093e-12       1.019725549772e-14       2.668627386853e-14       4.595301939235e-15      -6.539758270707e-16 
  660       2.454080078086e-10       4.774259225063e-12      -4.213862692768e-12       1.020307481357e-14       2.653895436333e-14       4.618501843502e-15      -6.551867852805e-16 
  661       2.450721653298e-10       4.795488416821e-12      -4.434883356667e-12       1.020892069208e-14       2.639267074349e-14       4.641568948121e-15      -6.563087829071e-16 
  662       2.447608069663e-10       4.816037744657e-12      -4.657097712162e-12       1.021479658596e-14       2.624741563310e-14       4.664493856428e-15      -6.573425631493e-16 
  663       2.444740217635e-10       4.835899644634e-12      -4.880409761321e-12       1.022070598299e-14       2.610318141611e-14       4.687267073942e-15      -6.582888854960e-16 
  664       2.442118975679e-10       4.855066521342e-12      -5.104722320451e-12       1.022665240608e-14       2.595996023516e-14       4.709879008019e-15      -6.591485257972e-16 
  665       2.439745210196e-10       4.873530747856e-12      -5.329937015647e-12       1.023263941343e-14       2.581774399047e-14       4.732319967508e-15      -6.599222763336e-16 
  666       2.437619775449e-10       4.891284665695e-12      -5.555954278328e-12       1.023867059866e-14       2.567652433864e-14       4.754580162399e-15      -6.606109458880e-16 
  667       2.435743513488e-10       4.908320584779e-12      -5.782673340790e-12       1.024474959089e-14       2.553629269158e-14       4.776649703482e-15      -6.612153598150e-16 
  668       2.434117254069e-10       4.924630783387e-12      -6.009992231743e-12       1.025088005487e-14       2.539704021531e-14       4.798518601993e-15      -6.617363601115e-16 
  669       2.432741814583e-10       4.940207508114e-12      -6.237807771861e-12       1.025706569113e-14       2.525875782887e-14       4.820176769272e-15      -6.621748054878e-16 
  670       2.431617999979e-10       4.955042973832e-12      -6.466015569325e-12       1.026331023605e-14       2.512143620309e-14       4.841614016414e-15      -6.625315714374e-16 
  671       2.430746602687e-10       4.969129363646e-12      -6.694510015363e-12       1.026961746201e-14       2.498506575957e-14       4.862820053922e-15      -6.628075503077e-16 
  672       2.430128402541e-10       4.982458828850e-12      -6.923184279802e-12       1.027599117750e-14       2.484963666940e-14       4.883784491358e-15      -6.630036513703e-16 
  673       2.429764166707e-10       4.995023488888e-12      -7.151930306606e-12       1.028243522726e-14       2.471513885215e-14       4.904496837001e-15      -6.631208008918e-16 
  674       2.429654649604e-10       5.006815431312e-12      -7.380638809424e-12       1.028895349234e-14       2.458156197462e-14       4.924946497496e-15      -6.631599422038e-16 
  675       2.429800592828e-10       5.017826711737e-12      -7.609199267131e-12       1.029554989028e-14       2.444889544975e-14       4.945122777504e-15      -6.631220357738e-16 
  676       2.430202725079e-10       5.028049353803e-12      -7.837499919378e-12       1.030222837521e-14       2.431712843548e-14       4.965014879364e-15      -6.630080592752e-16 
  677       2.430861762081e-10       5.037475349127e-12      -8.065427762129e-12       1.030899293793e-14       2.418624983358e-14       4.984611902736e-15      -6.628190076582e-16 
  678       2.431778406510e-10       5.046096657270e-12      -8.292868543211e-12       1.031584760611e-14       2.405624828853e-14       5.003902844260e-15      -6.625558932198e-16 
  679       2.432953347914e-10       5.053905205685e-12      -8.519706757858e-12       1.032279644433e-14       2.392711218635e-14       5.022876597207e-15      -6.622197456747e-16 
  680       2.434387262643e-10       5.060892889681e-12      -8.745825644251e-12       1.032984355422e-14       2.379882965350e-14       5.041521951131e-15      -6.618116122253e-16 
  681       2.436080813766e-10       5.067051572382e-12      -8.971107179069e-12       1.033699307461e-14       2.367138855570e-14       5.059827591524e-15      -6.613325576327e-16 
  682       2.438034650999e-10       5.072373084678e-12      -9.195432073026e-12       1.034424918162e-14       2.354477649680e-14       5.077782099468e-15      -6.607836642865e-16 
  683       2.440248867006e-10       5.076851229937e-12      -9.418688494924e-12       1.035161554610e-14       2.341898253601e-14       5.095376004435e-15      -6.601658662972e-16 
  684       2.442721353703e-10       5.080487845154e-12      -9.640798457179e-12       1.035909369300e-14       2.329400238220e-14       5.112607991487e-15      -6.594794477427e-16 
  685       2.445449410718e-10       5.083286869096e-12      -9.861691984694e-12       1.036668460724e-14       2.316983330822e-14       5.129478825885e-15      -6.587245338507e-16 
  686       2.448430285619e-10       5.085252349743e-12      -1.008129843515e-11       1.037438927316e-14       2.304647244187e-14       5.145989312126e-15      -6.579012560351e-16 
  687       2.451661173704e-10       5.086388444760e-12      -1.029954649680e-11       1.038220867451e-14       2.292391676517e-14       5.162140294113e-15      -6.570097519239e-16 
  688       2.455139217780e-10       5.086699421971e-12      -1.051636418623e-11       1.039014379446e-14       2.280216311369e-14       5.177932655345e-15      -6.560501653872e-16 
  689       2.458861507950e-10       5.086189659834e-12      -1.073167884619e-11       1.039819561551e-14       2.268120817582e-14       5.193367319091e-15      -6.550226465647e-16 
  690       2.462825081397e-10       5.084863647908e-12      -1.094541714332e-11       1.040636511957e-14       2.256104849210e-14       5.208445248571e-15      -6.539273518936e-16 
  691       2.467026922171e-10       5.082725987333e-12      -1.115750506602e-11       1.041465328782e-14       2.244168045449e-14       5.223167447141e-15      -6.527644441365e-16 
  692       2.471463960968e-10       5.079781391298e-12      -1.136786792213e-11       1.042306110081e-14       2.232310030569e-14       5.237534958466e-15      -6.515340924094e-16 
  693       2.476133074921e-10       5.076034685515e-12      -1.157643033682e-11       1.043158953833e-14       2.220530413841e-14       5.251548866707e-15      -6.502364722090e-16 
  694       2.481031087378e-10       5.071490808694e-12      -1.178311625030e-11       1.044023957946e-14       2.208828789470e-14       5.265210296696e-15      -6.488717654410e-16 
  695       2.486154767692e-10       5.066154813012e-12      -1.198784891564e-11       1.044901220254e-14       2.197204736522e-14       5.278520414120e-15      -6.474401604476e-16 
  696       2.491500831002e-10       5.060031864590e-12      -1.219055089658e-11       1.045790838512e-14       2.185657818858e-14       5.291480425700e-15      -6.459418520356e-16 
  697       2.497065938017e-10       5.053127243963e-12      -1.239114406526e-11       1.046692910395e-14       2.174187585058e-14       5.304091579369e-15      -6.443770415041e-16 
  698       2.502846694805e-10       5.045446346554e-12      -1.258954960005e-11       1.047607533500e-14       2.162793568356e-14       5.316355164456e-15      -6.427459366721e-16 
  699       2.508839652572e-10       5.036994683148e-12      -1.278568798330e-11       1.048534805335e-14       2.151475286567e-14       5.328272511865e-15      -6.410487519068e-16 
  700       2.515041307451e-10       5.027777880361e-12      -1.297947899918e-11       1.049474823328e-14       2.140232242018e-14       5.339844994254e-15      -6.392857081507e-16 
  701       2.521448100282e-10       5.017801681119e-12      -1.317084173142e-11       1.050427684815e-14       2.129063921476e-14       5.351074026216e-15      -6.374570329503e-16 
  702       2.528056416400e-10       5.007071945126e-12      -1.335969456110e-11       1.051393487045e-14       2.117969796081e-14       5.361961064459e-15      -6.355629604831e-16 
  703       2.534862585419e-10       4.995594649337e-12      -1.354595516446e-11       1.052372327173e-14       2.106949321273e-14       5.372507607989e-15      -6.336037315861e-16 
  704       2.541862881013e-10       4.983375888435e-12      -1.372954051069e-11       1.053364302261e-14       2.096001936724e-14       5.382715198284e-15      -6.315795937830e-16 
  705       2.549053520707e-10       4.970421875299e-12      -1.391036685966e-11       1.054369509276e-14       2.085127066266e-14       5.392585419483e-15      -6.294908013125e-16 
  706       2.556430665655e-10       4.956738941481e-12      -1.408834975979e-11       1.055388045084e-14       2.074324117822e-14       5.402119898556e-15      -6.273376151558e-16 
  707       2.563990420427e-10       4.942333537675e-12      -1.426340404576e-11       1.056420006453e-14       2.063592483334e-14       5.411320305495e-15      -6.251203030648e-16 
  708       2.571728832795e-10       4.927212234195e-12      -1.443544383635e-11       1.057465490048e-14       2.052931538696e-14       5.420188353484e-15      -6.228391395893e-16 
  709       2.579641893515e-10       4.911381721441e-12      -1.460438253219e-11       1.058524592429e-14       2.042340643682e-14       5.428725799089e-15      -6.204944061056e-16 
  710       2.587725536113e-10       4.894848810378e-12      -1.477013281359e-11       1.059597410050e-14       2.031819141874e-14       5.436934442430e-15      -6.180863908434e-16 
  711       2.595975636669e-10       4.877620433008e-12      -1.493260663827e-11       1.060684039258e-14       2.021366360597e-14       5.444816127367e-15      -6.156153889146e-16 
  712       2.604388013600e-10       4.859703642838e-12      -1.509171523918e-11       1.061784576285e-14       2.010981610843e-14       5.452372741675e-15      -6.130817023404e-16 
  713       2.612958427448e-10       4.841105615360e-12      -1.524736912230e-11       1.062899117254e-14       2.000664187203e-14       5.459606217230e-15      -6.104856400793e-16 
  714       2.621682580660e-10       4.821833648517e-12      -1.539947806439e-11       1.064027758173e-14       1.990413367800e-14       5.466518530187e-15      -6.078275180551e-16 
  715       2.630556117377e-10       4.801895163182e-12      -1.554795111081e-11       1.065170594929e-14       1.980228414214e-14       5.473111701157e-15      -6.051076591846e-16 
  716       2.639574623215e-10       4.781297703627e-12      -1.569269657327e-11       1.066327723296e-14       1.970108571414e-14       5.479387795392e-15      -6.023263934052e-16 
  717       2.648733625050e-10       4.760048937997e-12      -1.583362202766e-11       1.067499238921e-14       1.960053067689e-14       5.485348922964e-15      -5.994840577033e-16 
  718       2.658028590805e-10       4.738156658783e-12      -1.597063431181e-11       1.068685237331e-14       1.950061114574e-14       5.490997238942e-15      -5.965809961413e-16 
  719       2.667454929231e-10       4.715628783296e-12      -1.610363952326e-11       1.069885813928e-14       1.940131906786e-14       5.496334943577e-15      -5.936175598861e-16 
  720       2.677007989694e-10       4.692473354136e-12      -1.623254301709e-11       1.071101063984e-14       1.930264622148e-14       5.501364282480e-15      -5.905941072367e-16 
  721       2.686683061958e-10       4.668698539672e-12      -1.635724940367e-11       1.072331082644e-14       1.920458421521e-14       5.506087546801e-15      -5.875110036520e-16 
  722       2.696475436436e-10       4.644313318507e-12      -1.647767559690e-11       1.073575921387e-14       1.910712561085e-14       5.510506780179e-15      -5.843687191988e-16 
  723       2.706380586713e-10       4.619329547121e-12      -1.659379025245e-11       1.074835456461e-14       1.901026731810e-14       5.514622892719e-15      -5.811681230004e-16 
  724       2.716393990280e-10       4.593759934932e-12      -1.670557512177e-11       1.076109517790e-14       1.891400726702e-14       5.518436529473e-15      -5.779101947905e-16 
  725       2.726511068208e-10       4.567617364709e-12      -1.681301207456e-11       1.077397932247e-14       1.881834329031e-14       5.521948362166e-15      -5.745959280822e-16 
  726       2.736727184938e-10       4.540914893200e-12      -1.691608309958e-11       1.078700523653e-14       1.872327312284e-14       5.525159089308e-15      -5.712263302183e-16 
  727       2.747037648086e-10       4.513665751766e-12      -1.701477030543e-11       1.080017112754e-14       1.862879440123e-14       5.528069436307e-15      -5.678024224207e-16 
  728       2.757437708239e-10       4.485883347005e-12      -1.710905592133e-11       1.081347517215e-14       1.853490466339e-14       5.530680155582e-15      -5.643252398417e-16 
  729       2.767922558751e-10       4.457581261390e-12      -1.719892229793e-11       1.082691551608e-14       1.844160134811e-14       5.532992026676e-15      -5.607958316132e-16 
  730       2.778487335544e-10       4.428773253890e-12      -1.728435190806e-11       1.084049027397e-14       1.834888179456e-14       5.535005856366e-15      -5.572152608978e-16 
  731       2.789127116909e-10       4.399473260610e-12      -1.736532734756e-11       1.085419752927e-14       1.825674324189e-14       5.536722478783e-15      -5.535846049383e-16 
  732       2.799836923297e-10       4.369695395413e-12      -1.744183133603e-11       1.086803533414e-14       1.816518282879e-14       5.538142755516e-15      -5.499049551083e-16 
  733       2.810611717123e-10       4.339453950555e-12      -1.751384671761e-11       1.088200170929e-14       1.807419759301e-14       5.539267575732e-15      -5.461774169624e-16 
  734       2.821446402564e-10       4.308763397310e-12      -1.758135646182e-11       1.089609464389e-14       1.798378447094e-14       5.540097856284e-15      -5.424031102862e-16 
  735       2.832335825356e-10       4.277638386609e-12      -1.764434366429e-11       1.091031209544e-14       1.789394029719e-14       5.540634541828e-15      -5.385831691467e-16 
  736       2.843274772592e-10       4.246093749661e-12      -1.770279154758e-11       1.092465198966e-14       1.780466180408e-14       5.540878604931e-15      -5.347187419426e-16 
  737       2.854257972520e-10       4.214144498588e-12      -1.775668346195e-11       1.093911222034e-14       1.771594562128e-14       5.540831046189e-15      -5.308109914541e-16 
  738       2.865280094345e-10       4.181805827054e-12      -1.780600288615e-11       1.095369064924e-14       1.762778827529e-14       5.540492894336e-15      -5.268610948935e-16 
  739       2.876335748023e-10       4.149093110894e-12      -1.785073342821e-11       1.096838510597e-14       1.754018618904e-14       5.539865206358e-15      -5.228702439554e-16 
  740       2.887419484062e-10       4.116021908747e-12      -1.789085882624e-11       1.098319338786e-14       1.745313568147e-14       5.538949067608e-15      -5.188396448668e-16 
  741       2.898525793318e-10       4.082607962684e-12      -1.792636294917e-11       1.099811325985e-14       1.736663296700e-14       5.537745591915e-15      -5.147705184371e-16 
  742       2.909649106795e-10       4.048867198839e-12      -1.795722979759e-11       1.101314245437e-14       1.728067415518e-14       5.536255921699e-15      -5.106641001087e-16 
  743       2.920783795446e-10       4.014815728036e-12      -1.798344350452e-11       1.102827867118e-14       1.719525525019e-14       5.534481228085e-15      -5.065216400071e-16 
  744       2.931924169965e-10       3.980469846426e-12      -1.800498833616e-11       1.104351957732e-14       1.711037215042e-14       5.532422711014e-15      -5.023444029910e-16 
  745       2.943064480591e-10       3.945846036111e-12      -1.802184869275e-11       1.105886280693e-14       1.702602064803e-14       5.530081599356e-15      -4.981336687025e-16 
  746       2.954198916902e-10       3.910960965774e-12      -1.803400910927e-11       1.107430596114e-14       1.694219642847e-14       5.527459151023e-15      -4.938907316176e-16 
  747       2.965321607619e-10       3.875831491316e-12      -1.804145425631e-11       1.108984660798e-14       1.685889507010e-14       5.524556653082e-15      -4.896169010958e-16 
  748       2.976426620398e-10       3.840474656477e-12      -1.804416894078e-11       1.110548228221e-14       1.677611204368e-14       5.521375421869e-15      -4.853135014311e-16 
  749       2.987507961633e-10       3.804907693474e-12      -1.804213810676e-11       1.112121048527e-14       1.669384271197e-14       5.517916803099e-15      -4.809818719018e-16 
  750       2.998559576252e-10       3.769148023625e-12      -1.803534683625e-11       1.113702868506e-14       1.661208232927e-14       5.514182171984e-15      -4.766233668204e-16 
  751       3.009575347516e-10       3.733213257984e-12      -1.802378034997e-11       1.115293431591e-14       1.653082604098e-14       5.510172933339e-15      -4.722393555844e-16 
  752       3.020549096818e-10       3.697121197968e-12      -1.800742400813e-11       1.116892477841e-14       1.645006888317e-14       5.505890521699e-15      -4.678312227264e-16 
  753       3.031474583479e-10       3.660889835987e-12      -1.798626331125e-11       1.118499743931e-14       1.636980578210e-14       5.501336401434e-15      -4.634003679638e-16 
  754       3.042345504551e-10       3.624537356077e-12      -1.796028390090e-11       1.120114963139e-14       1.629003155382e-14       5.496512066855e-15      -4.589482062498e-16 
  755       3.053155494610e-10       3.588082134529e-12      -1.792947156054e-11       1.121737865333e-14       1.621074090370e-14       5.491419042333e-15      -4.544761678227e-16 
  756       3.063898125558e-10       3.551542740516e-12      -1.789381221626e-11       1.123368176960e-14       1.613192842599e-14       5.486058882411e-15      -4.499856982572e-16 
  757       3.074566906420e-10       3.514937936729e-12      -1.785329193758e-11       1.125005621036e-14       1.605358860338e-14       5.480433171913e-15      -4.454782585135e-16 
  758       3.085155283143e-10       3.478286680000e-12      -1.780789693827e-11       1.126649917128e-14       1.597571580656e-14       5.474543526062e-15      -4.409553249884e-16 
  759       3.095656638392e-10       3.441608121940e-12      -1.775761357707e-11       1.128300781350e-14       1.589830429377e-14       5.468391590587e-15      -4.364183895649e-16 
  760       3.106064291353e-10       3.404921609561e-12      -1.770242835855e-11       1.129957926342e-14       1.582134821036e-14       5.461979041844e-15      -4.318689596628e-16 
  761       3.116372064523e-10       3.368245603092e-12      -1.764233737510e-11       1.131621056379e-14       1.574484235391e-14       5.455307192901e-15      -4.273083449713e-16 
