# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1332       9.751755638766e-11       3.845876043191e-12      -6.918693399508e-12       1.077240259893e-14       1.820362901370e-15       5.128566989049e-16      -9.004743919372e-17 
 1333       9.762446543788e-11       3.830412165888e-12      -6.982334286288e-12       1.076705051950e-14       1.815007383890e-15       5.148334025313e-16      -8.967447852145e-17 
 1334       9.773593913695e-11       3.814577099587e-12      -7.044574351363e-12       1.076178390902e-14       1.809671369816e-15       5.167795118589e-16      -8.929407846312e-17 
 1335       9.785184917201e-11       3.798376970467e-12      -7.105384176570e-12       1.075660227189e-14       1.804354761342e-15       5.186943702902e-16      -8.890629790083e-17 
 1336       9.797206636964e-11       3.781817948151e-12      -7.164734198086e-12       1.075150510716e-14       1.799057459395e-15       5.205773179719e-16      -8.851119620140e-17 
 1337       9.809646069417e-11       3.764906245789e-12      -7.222594706174e-12       1.074649190854e-14       1.793779363635e-15       5.224276917892e-16      -8.810883321737e-17 
 1338       9.822490124603e-11       3.747648120148e-12      -7.278935844932e-12       1.074156216441e-14       1.788520372449e-15       5.242448253604e-16      -8.769926928798e-17 
 1339       9.835725626009e-11       3.730049871690e-12      -7.333727612039e-12       1.073671535779e-14       1.783280382951e-15       5.260280490311e-16      -8.728256524018e-17 
 1340       9.849339310398e-11       3.712117844664e-12      -7.386939858501e-12       1.073195096632e-14       1.778059290974e-15       5.277766898683e-16      -8.685878238956e-17 
 1341       9.863317827641e-11       3.693858427188e-12      -7.438542288401e-12       1.072726846227e-14       1.772856991075e-15       5.294900716554e-16      -8.642798254137e-17 
 1342       9.877647740554e-11       3.675278051335e-12      -7.488504458644e-12       1.072266731251e-14       1.767673376524e-15       5.311675148857e-16      -8.599022799149e-17 
 1343       9.892315524726e-11       3.656383193216e-12      -7.536795778705e-12       1.071814697851e-14       1.762508339305e-15       5.328083367575e-16      -8.554558152743e-17 
 1344       9.907307568358e-11       3.637180373068e-12      -7.583385510376e-12       1.071370691631e-14       1.757361770116e-15       5.344118511680e-16      -8.509410642928e-17 
 1345       9.922610172090e-11       3.617676155341e-12      -7.628242767514e-12       1.070934657654e-14       1.752233558359e-15       5.359773687079e-16      -8.463586647073e-17 
 1346       9.938209685300e-11       3.597877416188e-12      -7.671341637657e-12       1.070506524925e-14       1.747123602056e-15       5.375041946917e-16      -8.417093076007e-17 
 1347       9.954092916937e-11       3.577792148969e-12      -7.712676608272e-12       1.070086159674e-14       1.742031837696e-15       5.389916232387e-16      -8.369938831888e-17 
 1348       9.970246728815e-11       3.557428667673e-12      -7.752247307583e-12       1.069673411562e-14       1.736958210704e-15       5.404389431164e-16      -8.322133366368e-17 
 1349       9.986657899404e-11       3.536795340398e-12      -7.790053397995e-12       1.069268129150e-14       1.731902665556e-15       5.418454396931e-16      -8.273686198155e-17 
 1350       1.000331312367e-10       3.515900589459e-12      -7.826094576181e-12       1.068870159893e-14       1.726865145776e-15       5.432103949316e-16      -8.224606913144e-17 
 1351       1.002019901292e-10       3.494752891489e-12      -7.860370573165e-12       1.068479350140e-14       1.721845593935e-15       5.445330873841e-16      -8.174905164547e-17 
 1352       1.003730209463e-10       3.473360777542e-12      -7.892881154408e-12       1.068095545132e-14       1.716843951648e-15       5.458127921856e-16      -8.124590673024e-17 
 1353       1.005460881231e-10       3.451732833195e-12      -7.923626119899e-12       1.067718588999e-14       1.711860159570e-15       5.470487810488e-16      -8.073673226812e-17 
 1354       1.007210552534e-10       3.429877698654e-12      -7.952605304235e-12       1.067348324756e-14       1.706894157399e-15       5.482403222578e-16      -8.022162681857e-17 
 1355       1.008977850880e-10       3.407804068852e-12      -7.979818576712e-12       1.066984594307e-14       1.701945883868e-15       5.493866806627e-16      -7.970068961943e-17 
 1356       1.010761395331e-10       3.385520693556e-12      -8.005265841408e-12       1.066627238433e-14       1.697015276744e-15       5.504871176738e-16      -7.917402058822e-17 
 1357       1.012559796489e-10       3.363036377470e-12      -8.028947037272e-12       1.066276096799e-14       1.692102272829e-15       5.515408912553e-16      -7.864172032347e-17 
 1358       1.014371656481e-10       3.340359980335e-12      -8.050862138208e-12       1.065931007948e-14       1.687206807956e-15       5.525472559203e-16      -7.810389010598e-17 
 1359       1.016195568939e-10       3.317500417034e-12      -8.071011153163e-12       1.065591809297e-14       1.682328816983e-15       5.535054627244e-16      -7.756063190016e-17 
 1360       1.018030118989e-10       3.294466657693e-12      -8.089394126210e-12       1.065258337137e-14       1.677468233798e-15       5.544147592602e-16      -7.701204835533e-17 
 1361       1.019873883231e-10       3.271267727788e-12      -8.106011136638e-12       1.064930426633e-14       1.672624991311e-15       5.552743896515e-16      -7.645824280699e-17 
 1362       1.021725429726e-10       3.247912708244e-12      -8.120862299037e-12       1.064607911817e-14       1.667799021453e-15       5.560835945473e-16      -7.589931927817e-17 
 1363       1.023583317982e-10       3.224410735538e-12      -8.133947763383e-12       1.064290625589e-14       1.662990255175e-15       5.568416111163e-16      -7.533538248070e-17 
 1364       1.025446098932e-10       3.200771001804e-12      -8.145267715124e-12       1.063978399712e-14       1.658198622447e-15       5.575476730411e-16      -7.476653781653e-17 
 1365       1.027312314924e-10       3.177002754936e-12      -8.154822375270e-12       1.063671064815e-14       1.653424052251e-15       5.582010105122e-16      -7.419289137901e-17 
 1366       1.029180499703e-10       3.153115298689e-12      -8.162612000474e-12       1.063368450385e-14       1.648666472584e-15       5.588008502223e-16      -7.361454995424e-17 
 1367       1.031049178395e-10       3.129117992783e-12      -8.168636883122e-12       1.063070384769e-14       1.643925810451e-15       5.593464153605e-16      -7.303162102230e-17 
 1368       1.032916867491e-10       3.105020253006e-12      -8.172897351416e-12       1.062776695169e-14       1.639201991868e-15       5.598369256069e-16      -7.244421275865e-17 
 1369       1.034782074835e-10       3.080831551316e-12      -8.175393769465e-12       1.062487207641e-14       1.634494941855e-15       5.602715971261e-16      -7.185243403533e-17 
 1370       1.036643299601e-10       3.056561415946e-12      -8.176126537366e-12       1.062201747093e-14       1.629804584437e-15       5.606496425620e-16      -7.125639442235e-17 
 1371       1.038499032283e-10       3.032219431505e-12      -8.175096091292e-12       1.061920137283e-14       1.625130842639e-15       5.609702710317e-16      -7.065620418894e-17 
 1372       1.040347754679e-10       3.007815239080e-12      -8.172302903582e-12       1.061642200815e-14       1.620473638486e-15       5.612326881200e-16      -7.005197430486e-17 
 1373       1.042187939871e-10       2.983358536342e-12      -8.167747482820e-12       1.061367759141e-14       1.615832893000e-15       5.614360958732e-16      -6.944381644175e-17 
 1374       1.044018052214e-10       2.958859077649e-12      -8.161430373927e-12       1.061096632552e-14       1.611208526199e-15       5.615796927939e-16      -6.883184297435e-17 
 1375       1.045836547317e-10       2.934326674143e-12      -8.153352158244e-12       1.060828640183e-14       1.606600457092e-15       5.616626738346e-16      -6.821616698188e-17 
 1376       1.047641872030e-10       2.909771193860e-12      -8.143513453623e-12       1.060563600006e-14       1.602008603678e-15       5.616842303923e-16      -6.759690224930e-17 
 1377       1.049432464425e-10       2.885202561831e-12      -8.131914914505e-12       1.060301328830e-14       1.597432882945e-15       5.616435503025e-16      -6.697416326863e-17 
 1378       1.051206753783e-10       2.860630760182e-12      -8.118557232013e-12       1.060041642298e-14       1.592873210867e-15       5.615398178338e-16      -6.634806524026e-17 
 1379       1.052963160576e-10       2.836065828239e-12      -8.103441134038e-12       1.059784354884e-14       1.588329502400e-15       5.613722136817e-16      -6.571872407422e-17 
 1380       1.054700096453e-10       2.811517862633e-12      -8.086567385320e-12       1.059529279893e-14       1.583801671484e-15       5.611399149628e-16      -6.508625639152e-17 
 1381       1.056415964223e-10       2.786997017399e-12      -8.067936787539e-12       1.059276229458e-14       1.579289631036e-15       5.608420952094e-16      -6.445077952545e-17 
 1382       1.058109157841e-10       2.762513504080e-12      -8.047550179400e-12       1.059025014536e-14       1.574793292950e-15       5.604779243634e-16      -6.381241152284e-17 
 1383       1.059778062389e-10       2.738077591833e-12      -8.025408436719e-12       1.058775444907e-14       1.570312568095e-15       5.600465687707e-16      -6.317127114543e-17 
 1384       1.061421054065e-10       2.713699607528e-12      -8.001512472508e-12       1.058527329175e-14       1.565847366313e-15       5.595471911752e-16      -6.252747787112e-17 
 1385       1.063036642310e-10       2.689389276428e-12      -7.975866682651e-12       1.058280480267e-14       1.561397604350e-15       5.589794936876e-16      -6.188113893703e-17 
 1386       1.064623897877e-10       2.665153736396e-12      -7.948489322557e-12       1.058034732030e-14       1.556963229755e-15       5.583453529745e-16      -6.123231031630e-17 
 1387       1.066182029256e-10       2.640999502926e-12      -7.919402240238e-12       1.057789922807e-14       1.552544197229e-15       5.576472023227e-16      -6.058103533185e-17 
 1388       1.067710240923e-10       2.616933126727e-12      -7.888627440961e-12       1.057545889944e-14       1.548140460712e-15       5.568874902593e-16      -5.992735757776e-17 
 1389       1.069207733337e-10       2.592961193784e-12      -7.856187087556e-12       1.057302469791e-14       1.543751973382e-15       5.560686805802e-16      -5.927132091978e-17 
 1390       1.070673702933e-10       2.569090325420e-12      -7.822103500709e-12       1.057059497697e-14       1.539378687652e-15       5.551932523776e-16      -5.861296949579e-17 
 1391       1.072107342112e-10       2.545327178360e-12      -7.786399159273e-12       1.056816808008e-14       1.535020555171e-15       5.542637000690e-16      -5.795234771633e-17 
 1392       1.073507839239e-10       2.521678444787e-12      -7.749096700561e-12       1.056574234067e-14       1.530677526816e-15       5.532825334245e-16      -5.728950026506e-17 
 1393       1.074874378632e-10       2.498150852411e-12      -7.710218920654e-12       1.056331608211e-14       1.526349552699e-15       5.522522775959e-16      -5.662447209929e-17 
 1394       1.076206140556e-10       2.474751164524e-12      -7.669788774697e-12       1.056088761771e-14       1.522036582158e-15       5.511754731439e-16      -5.595730845043e-17 
 1395       1.077502301219e-10       2.451486180067e-12      -7.627829377207e-12       1.055845525067e-14       1.517738563758e-15       5.500546760669e-16      -5.528805482452e-17 
 1396       1.078762032761e-10       2.428362733689e-12      -7.584364002368e-12       1.055601727409e-14       1.513455445290e-15       5.488924578289e-16      -5.461675700269e-17 
 1397       1.079984503249e-10       2.405387695809e-12      -7.539416084338e-12       1.055357197091e-14       1.509187173769e-15       5.476914053879e-16      -5.394346104171e-17 
 1398       1.081168876671e-10       2.382567972677e-12      -7.493009217547e-12       1.055111761397e-14       1.504933695430e-15       5.464541212238e-16      -5.326821327439e-17 
 1399       1.082314312927e-10       2.359910506437e-12      -7.445167157001e-12       1.054865246589e-14       1.500694955729e-15       5.451832233664e-16      -5.259106031018e-17 
 1400       1.083419967825e-10       2.337422275189e-12      -7.395913818582e-12       1.054617477915e-14       1.496470899340e-15       5.438813454242e-16      -5.191204903558e-17 
 1401       1.084484993069e-10       2.315110293049e-12      -7.345273279351e-12       1.054368279599e-14       1.492261470153e-15       5.425511366119e-16      -5.123122661468e-17 
 1402       1.085508536260e-10       2.292981610213e-12      -7.293269777846e-12       1.054117474846e-14       1.488066611275e-15       5.411952617789e-16      -5.054864048962e-17 
 1403       1.086489740881e-10       2.271043313017e-12      -7.239927714391e-12       1.053864885832e-14       1.483886265022e-15       5.398164014374e-16      -4.986433838112e-17 
 1404       1.087427746295e-10       2.249302523996e-12      -7.185271651388e-12       1.053610333712e-14       1.479720372926e-15       5.384172517906e-16      -4.917836828894e-17 
 1405       1.088321687737e-10       2.227766401954e-12      -7.129326313627e-12       1.053353638611e-14       1.475568875724e-15       5.370005247606e-16      -4.849077849240e-17 
 1406       1.089170696306e-10       2.206442142017e-12      -7.072116588583e-12       1.053094619623e-14       1.471431713363e-15       5.355689480170e-16      -4.780161755085e-17 
 1407       1.089973898961e-10       2.185336975698e-12      -7.013667526719e-12       1.052833094813e-14       1.467308824997e-15       5.341252650047e-16      -4.711093430419e-17 
 1408       1.090730418510e-10       2.164458170962e-12      -6.954004341786e-12       1.052568881211e-14       1.463200148982e-15       5.326722349721e-16      -4.641877787331e-17 
 1409       1.091439373606e-10       2.143813032280e-12      -6.893152411128e-12       1.052301794811e-14       1.459105622877e-15       5.312126329995e-16      -4.572519766067e-17 
 1410       1.092099878740e-10       2.123408900699e-12      -6.831137275980e-12       1.052031650572e-14       1.455025183444e-15       5.297492500271e-16      -4.503024335071e-17 
 1411       1.092711044232e-10       2.103253153899e-12      -6.767984641773e-12       1.051758262413e-14       1.450958766642e-15       5.282848928829e-16      -4.433396491039e-17 
 1412       1.093271976228e-10       2.083353206255e-12      -6.703720378431e-12       1.051481443210e-14       1.446906307626e-15       5.268223843114e-16      -4.363641258965e-17 
 1413       1.093781776687e-10       2.063716508899e-12      -6.638370520678e-12       1.051201004800e-14       1.442867740751e-15       5.253645630014e-16      -4.293763692195e-17 
 1414       1.094239543381e-10       2.044350549784e-12      -6.571961268335e-12       1.050916757974e-14       1.438842999561e-15       5.239142836142e-16      -4.223768872473e-17 
 1415       1.094644369883e-10       2.025262853742e-12      -6.504518986624e-12       1.050628512475e-14       1.434832016794e-15       5.224744168117e-16      -4.153661909989e-17 
 1416       1.094995345565e-10       2.006460982549e-12      -6.436070206471e-12       1.050336077000e-14       1.430834724380e-15       5.210478492848e-16      -4.083447943432e-17 
 1417       1.095291555583e-10       1.987952534983e-12      -6.366641624803e-12       1.050039259194e-14       1.426851053436e-15       5.196374837814e-16      -4.013132140038e-17 
 1418       1.095532080880e-10       1.969745146890e-12      -6.296260104854e-12       1.049737865652e-14       1.422880934265e-15       5.182462391346e-16      -3.942719695637e-17 
 1419       1.095715998173e-10       1.951846491243e-12      -6.224952676464e-12       1.049431701914e-14       1.418924296356e-15       5.168770502906e-16      -3.872215834707e-17 
 1420       1.095842379945e-10       1.934264278203e-12      -6.152746536382e-12       1.049120572464e-14       1.414981068381e-15       5.155328683373e-16      -3.801625810417e-17 
 1421       1.095910294443e-10       1.917006255184e-12      -6.079669048567e-12       1.048804280729e-14       1.411051178196e-15       5.142166605323e-16      -3.730954904684e-17 
 1422       1.095918805669e-10       1.900080206912e-12      -6.005747744491e-12       1.048482629078e-14       1.407134552832e-15       5.129314103308e-16      -3.660208428214e-17 
 1423       1.095866973371e-10       1.883493955486e-12      -5.931010323437e-12       1.048155418815e-14       1.403231118504e-15       5.116801174141e-16      -3.589391720558e-17 
 1424       1.095754025567e-10       1.867254259591e-12      -5.855484785014e-12       1.047822470895e-14       1.399340807079e-15       5.104648569228e-16      -3.518510536375e-17 
 1425       1.095579878060e-10       1.851363499631e-12      -5.779199827568e-12       1.047483688281e-14       1.395463575602e-15       5.092839465296e-16      -3.447572208467e-17 
 1426       1.095344620241e-10       1.835822958671e-12      -5.702184454462e-12       1.047138994219e-14       1.391599386971e-15       5.081347503285e-16      -3.376584496788e-17 
 1427       1.095048343053e-10       1.820633920202e-12      -5.624467842545e-12       1.046788311587e-14       1.387748203474e-15       5.070146169618e-16      -3.305555203380e-17 
 1428       1.094691138992e-10       1.805797668131e-12      -5.546079342464e-12       1.046431562894e-14       1.383909986789e-15       5.059208795930e-16      -3.234492172450e-17 
 1429       1.094273102111e-10       1.791315486783e-12      -5.467048478970e-12       1.046068670277e-14       1.380084697979e-15       5.048508558790e-16      -3.163403290438e-17 
 1430       1.093794328022e-10       1.777188660895e-12      -5.387404951232e-12       1.045699555505e-14       1.376272297495e-15       5.038018479431e-16      -3.092296486090e-17 
 1431       1.093254913902e-10       1.763418475612e-12      -5.307178633141e-12       1.045324139973e-14       1.372472745173e-15       5.027711423469e-16      -3.021179730534e-17 
 1432       1.092654958492e-10       1.750006216487e-12      -5.226399573625e-12       1.044942344706e-14       1.368686000231e-15       5.017560100634e-16      -2.950061037346e-17 
 1433       1.091994562105e-10       1.736953169473e-12      -5.145097996953e-12       1.044554090356e-14       1.364912021271e-15       5.007537064490e-16      -2.878948462627e-17 
 1434       1.091273826627e-10       1.724260620923e-12      -5.063304303050e-12       1.044159297201e-14       1.361150766273e-15       4.997614712166e-16      -2.807850105072e-17 
 1435       1.090492855519e-10       1.711929857585e-12      -4.981049067800e-12       1.043757885147e-14       1.357402192599e-15       4.987765284077e-16      -2.736774106045e-17 
 1436       1.089651753824e-10       1.699962166600e-12      -4.898363043362e-12       1.043349773722e-14       1.353666256987e-15       4.977960863648e-16      -2.665728649649e-17 
 1437       1.088750628167e-10       1.688358835496e-12      -4.815277158475e-12       1.042934882083e-14       1.349942915552e-15       4.968173377046e-16      -2.594721962800e-17 
 1438       1.087789586759e-10       1.677121152189e-12      -4.731822518769e-12       1.042513129008e-14       1.346232123784e-15       4.958374592899e-16      -2.523762315295e-17 
 1439       1.086768739402e-10       1.666250404974e-12      -4.648030407073e-12       1.042084432902e-14       1.342533836549e-15       4.948536122021e-16      -2.452858019892e-17 
 1440       1.085688197490e-10       1.655747882525e-12      -4.563932283727e-12       1.041648711789e-14       1.338848008082e-15       4.938629417142e-16      -2.382017432372e-17 
 1441       1.084548074014e-10       1.645614873894e-12      -4.479559786891e-12       1.041205883319e-14       1.335174591991e-15       4.928625772630e-16      -2.311248951621e-17 
 1442       1.083348483564e-10       1.635852668501e-12      -4.394944732850e-12       1.040755864761e-14       1.331513541255e-15       4.918496324217e-16      -2.240561019695e-17 
 1443       1.082089542335e-10       1.626462556137e-12      -4.310119116330e-12       1.040298573008e-14       1.327864808219e-15       4.908212048723e-16      -2.169962121896e-17 
 1444       1.080771368126e-10       1.617445826955e-12      -4.225115110803e-12       1.039833924570e-14       1.324228344597e-15       4.897743763784e-16      -2.099460786843e-17 
 1445       1.079394080347e-10       1.608803771473e-12      -4.139965068797e-12       1.039361835581e-14       1.320604101466e-15       4.887062127575e-16      -2.029065586544e-17 
 1446       1.077957800020e-10       1.600537680564e-12      -4.054701522208e-12       1.038882221790e-14       1.316992029271e-15       4.876137638534e-16      -1.958785136468e-17 
 1447       1.076462649784e-10       1.592648845458e-12      -3.969357182605e-12       1.038394998568e-14       1.313392077818e-15       4.864940635092e-16      -1.888628095618e-17 
 1448       1.074908753897e-10       1.585138557734e-12      -3.883964941544e-12       1.037900080902e-14       1.309804196274e-15       4.853441295393e-16      -1.818603166602e-17 
 1449       1.073296238242e-10       1.578008109322e-12      -3.798557870875e-12       1.037397383397e-14       1.306228333167e-15       4.841609637023e-16      -1.748719095707e-17 
 1450       1.071625230324e-10       1.571258792494e-12      -3.713169223051e-12       1.036886820276e-14       1.302664436385e-15       4.829415516732e-16      -1.678984672968e-17 
 1451       1.069895859283e-10       1.564891899863e-12      -3.627832431437e-12       1.036368305376e-14       1.299112453171e-15       4.816828630163e-16      -1.609408732245e-17 
 1452       1.068108255886e-10       1.558908724381e-12      -3.542581110625e-12       1.035841752150e-14       1.295572330126e-15       4.803818511573e-16      -1.540000151290e-17 
 1453       1.066262552540e-10       1.553310559335e-12      -3.457449056733e-12       1.035307073667e-14       1.292044013206e-15       4.790354533564e-16      -1.470767851822e-17 
 1454       1.064358883292e-10       1.548098698340e-12      -3.372470247725e-12       1.034764182609e-14       1.288527447720e-15       4.776405906801e-16      -1.401720799598e-17 
 1455       1.062397383828e-10       1.543274435342e-12      -3.287678843715e-12       1.034212991273e-14       1.285022578328e-15       4.761941679743e-16      -1.332868004488e-17 
 1456       1.060378191484e-10       1.538839064608e-12      -3.203109187275e-12       1.033653411567e-14       1.281529349042e-15       4.746930738365e-16      -1.264218520543e-17 
 1457       1.058301445242e-10       1.534793880728e-12      -3.118795803749e-12       1.033085355014e-14       1.278047703224e-15       4.731341805885e-16      -1.195781446069e-17 
 1458       1.056167285741e-10       1.531140178607e-12      -3.034773401560e-12       1.032508732745e-14       1.274577583582e-15       4.715143442489e-16      -1.127565923701e-17 
 1459       1.053975855271e-10       1.527879253467e-12      -2.951076872517e-12       1.031923455507e-14       1.271118932172e-15       4.698304045056e-16      -1.059581140470e-17 
 1460       1.051727297784e-10       1.525012400838e-12      -2.867741292131e-12       1.031329433653e-14       1.267671690396e-15       4.680791846882e-16      -9.918363278837e-18 
 1461       1.049421758896e-10       1.522540916558e-12      -2.784801919916e-12       1.030726577148e-14       1.264235798998e-15       4.662574917407e-16      -9.243407619889e-18 
 1462       1.047059385886e-10       1.520466096768e-12      -2.702294199706e-12       1.030114795565e-14       1.260811198066e-15       4.643621161940e-16      -8.571037634506e-18 
 1463       1.044640431910e-10       1.518788364174e-12      -2.620250998793e-12       1.029494020321e-14       1.257397832111e-15       4.623907509547e-16      -7.901339369151e-18 
 1464       1.042165569756e-10       1.517504637267e-12      -2.538694294542e-12       1.028864271613e-14       1.253995665374e-15       4.603447577750e-16      -7.234368806448e-18 
 1465       1.039635581232e-10       1.516610934799e-12      -2.457643405284e-12       1.028225592149e-14       1.250604666666e-15       4.582264283845e-16      -6.570174541308e-18 
 1466       1.037051253249e-10       1.516103247074e-12      -2.377117744094e-12       1.027578024974e-14       1.247224804307e-15       4.560380682076e-16      -5.908805367506e-18 
 1467       1.034413377837e-10       1.515977535898e-12      -2.297136818951e-12       1.026921613472e-14       1.243856046117e-15       4.537819963877e-16      -5.250310277981e-18 
 1468       1.031722752149e-10       1.516229734529e-12      -2.217720232887e-12       1.026256401365e-14       1.240498359420e-15       4.514605458105e-16      -4.594738465129e-18 
 1469       1.028980178471e-10       1.516855747622e-12      -2.138887684144e-12       1.025582432718e-14       1.237151711039e-15       4.490760631287e-16      -3.942139321097e-18 
 1470       1.026186464233e-10       1.517851451177e-12      -2.060658966330e-12       1.024899751932e-14       1.233816067300e-15       4.466309087858e-16      -3.292562438083e-18 
 1471       1.023342422017e-10       1.519212692487e-12      -1.983053968573e-12       1.024208403752e-14       1.230491394026e-15       4.441274570399e-16      -2.646057608626e-18 
 1472       1.020448869566e-10       1.520935290088e-12      -1.906092675672e-12       1.023508433263e-14       1.227177656537e-15       4.415680959879e-16      -2.002674825905e-18 
 1473       1.017506629793e-10       1.523015033701e-12      -1.829795168259e-12       1.022799885895e-14       1.223874819651e-15       4.389552275895e-16      -1.362464284032e-18 
 1474       1.014516530791e-10       1.525447684185e-12      -1.754181622947e-12       1.022082807416e-14       1.220582847683e-15       4.362912676912e-16      -7.254763783504e-19 
 1475       1.011479405840e-10       1.528228973483e-12      -1.679272312489e-12       1.021357243942e-14       1.217301704441e-15       4.335786460500e-16      -9.176170572752e-20 
 1476       1.008396093421e-10       1.531354604568e-12      -1.605087605929e-12       1.020623241931e-14       1.214031353225e-15       4.308198063581e-16       5.386289351485e-19 
 1477       1.005267437219e-10       1.534820251393e-12      -1.531647968760e-12       1.019880848186e-14       1.210771756832e-15       4.280172062661e-16       1.165644543474e-18 
 1478       1.002094286136e-10       1.538621558837e-12      -1.458973963079e-12       1.019130109855e-14       1.207522877545e-15       4.251733174075e-16       1.789233916032e-18 
 1479       9.988774942990e-11       1.542754142654e-12      -1.387086247738e-12       1.018371074432e-14       1.204284677142e-15       4.222906254226e-16       2.409345646903e-18 
 1480       9.956179210707e-11       1.547213589420e-12      -1.316005578501e-12       1.017603789759e-14       1.201057116888e-15       4.193716299823e-16       3.025928127161e-18 
 1481       9.923164310559e-11       1.551995456480e-12      -1.245752808201e-12       1.016828304023e-14       1.197840157536e-15       4.164188448125e-16       3.638929544584e-18 
 1482       9.889738941126e-11       1.557095271895e-12      -1.176348886889e-12       1.016044665760e-14       1.194633759326e-15       4.134347977178e-16       4.248297883360e-18 
 1483       9.855911853605e-11       1.562508534393e-12      -1.107814861996e-12       1.015252923855e-14       1.191437881986e-15       4.104220306055e-16       4.853980923783e-18 
 1484       9.821691851905e-11       1.568230713315e-12      -1.040171878480e-12       1.014453127539e-14       1.188252484726e-15       4.073830995098e-16       5.455926241969e-18 
 1485       9.787087792733e-11       1.574257248559e-12      -9.734411789873e-13       1.013645326397e-14       1.185077526244e-15       4.043205746155e-16       6.054081209550e-18 
 1486       9.752108585691e-11       1.580583550534e-12      -9.076441040034e-13       1.012829570361e-14       1.181912964715e-15       4.012370402824e-16       6.648392993387e-18 
 1487       9.716763193366e-11       1.587205000103e-12      -8.428020920089e-13       1.012005909716e-14       1.178758757802e-15       3.981350950689e-16       7.238808555270e-18 
 1488       9.681060631419e-11       1.594116948532e-12      -7.789366796339e-13       1.011174395096e-14       1.175614862643e-15       3.950173517563e-16       7.825274651623e-18 
 1489       9.645009968680e-11       1.601314717438e-12      -7.160695018133e-13       1.010335077489e-14       1.172481235860e-15       3.918864373728e-16       8.407737833209e-18 
 1490       9.608620327235e-11       1.608793598737e-12      -6.542222919408e-13       1.009488008236e-14       1.169357833552e-15       3.887449932170e-16       8.986144444837e-18 
 1491       9.571900882525e-11       1.616548854591e-12      -5.934168820243e-13       1.008633239030e-14       1.166244611293e-15       3.855956748828e-16       9.560440625062e-18 
 1492       9.534860863428e-11       1.624575717354e-12      -5.336752028399e-13       1.007770821919e-14       1.163141524138e-15       3.824411522825e-16       1.013057230589e-17 
 1493       9.497509552358e-11       1.632869389523e-12      -4.750192840872e-13       1.006900809304e-14       1.160048526614e-15       3.792841096713e-16       1.069648521250e-17 
 1494       9.459856285354e-11       1.641425043684e-12      -4.174712545439e-13       1.006023253945e-14       1.156965572722e-15       3.761272456714e-16       1.125812486290e-17 
 1495       9.421910452170e-11       1.650237822460e-12      -3.610533422202e-13       1.005138208953e-14       1.153892615938e-15       3.729732732955e-16       1.181543656770e-17 
 1496       9.383681496369e-11       1.659302838456e-12      -3.057878745139e-13       1.004245727798e-14       1.150829609210e-15       3.698249199714e-16       1.236836542977e-17 
 1497       9.345178915412e-11       1.668615174212e-12      -2.516972783650e-13       1.003345864307e-14       1.147776504955e-15       3.666849275654e-16       1.291685634394e-17 
 1498       9.306412260753e-11       1.678169882145e-12      -1.988040804101e-13       1.002438672664e-14       1.144733255061e-15       3.635560524069e-16       1.346085399674e-17 
 1499       9.267391137925e-11       1.687961984501e-12      -1.471309071377e-13       1.001524207413e-14       1.141699810886e-15       3.604410653119e-16       1.400030286609e-17 
 1500       9.228125206638e-11       1.697986473300e-12      -9.670048504252e-14       1.000602523454e-14       1.138676123254e-15       3.573427516073e-16       1.453514722097e-17 
 1501       9.188624180867e-11       1.708238310285e-12      -4.753564078028e-14       9.996736760495e-15       1.135662142456e-15       3.542639111548e-16       1.506533112118e-17 
 1502       9.148897763973e-11       1.718712225510e-12       3.444020496603e-16       9.987377320060e-15       1.132657822396e-15       3.512068772674e-16       1.559080395317e-17 
 1503       9.108955453206e-11       1.729402111067e-12       4.693517231614e-14       9.977948033564e-15       1.129663133072e-15       3.481720682850e-16       1.611153709713e-17 
 1504       9.068806733482e-11       1.740301621352e-12       9.223591021115e-14       9.968450140090e-15       1.126678048213e-15       3.451594219419e-16       1.662750742164e-17 
 1505       9.028461142265e-11       1.751404373823e-12       1.362458737724e-13       9.958884885925e-15       1.123702541142e-15       3.421688751921e-16       1.713869176223e-17 
 1506       8.987928269659e-11       1.762703948938e-12       1.789643389258e-13       9.949253524568e-15       1.120736584780e-15       3.392003642084e-16       1.764506692136e-17 
 1507       8.947217758497e-11       1.774193890094e-12       2.203905995269e-13       9.939557316749e-15       1.117780151637e-15       3.362538243803e-16       1.814660966842e-17 
 1508       8.906339304422e-11       1.785867703559e-12       2.605239674039e-13       9.929797530436e-15       1.114833213819e-15       3.333291903128e-16       1.864329673978e-17 
 1509       8.865302655982e-11       1.797718858416e-12       2.993637723992e-13       9.919975440847e-15       1.111895743022e-15       3.304263958247e-16       1.913510483873e-17 
