# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  458       2.710727801651e-10       2.015729136597e-12      -9.985646934935e-12       0.000000000000e+00       9.736200832543e-14       4.430886213656e-15       1.214776774382e-15 
  459       2.725241778486e-10       1.991628024521e-12      -1.003405730610e-11       0.000000000000e+00       9.662699406255e-14       4.310030538776e-15       1.200805999858e-15 
  460       2.739848343877e-10       1.967452838737e-12      -1.007761680107e-11       0.000000000000e+00       9.589876420958e-14       4.191869062919e-15       1.186833455345e-15 
  461       2.754539694397e-10       1.943215836842e-12      -1.011633903631e-11       0.000000000000e+00       9.517728281680e-14       4.076371225213e-15       1.172859956333e-15 
  462       2.769307882503e-10       1.918929472526e-12      -1.015023870897e-11       0.000000000000e+00       9.446251117187e-14       3.963505345943e-15       1.158886315716e-15 
  463       2.784144815739e-10       1.894606396571e-12      -1.017933160423e-11       0.000000000000e+00       9.375440778000e-14       3.853238619312e-15       1.144913343729e-15 
  464       2.799042255947e-10       1.870259457857e-12      -1.020363460267e-11       0.000000000000e+00       9.305292834414e-14       3.745537106204e-15       1.130941847889e-15 
  465       2.813991818471e-10       1.845901704359e-12      -1.022316568768e-11       0.000000000000e+00       9.235802574507e-14       3.640365726937e-15       1.116972632929e-15 
  466       2.828984971365e-10       1.821546384153e-12      -1.023794395279e-11       0.000000000000e+00       9.166965002163e-14       3.537688254028e-15       1.103006500743e-15 
  467       2.844013034600e-10       1.797206946414e-12      -1.024798960908e-11       0.000000000000e+00       9.098774835087e-14       3.437467304947e-15       1.089044250319e-15 
  468       2.859067179271e-10       1.772897042423e-12      -1.025332399255e-11       0.000000000000e+00       9.031226502817e-14       3.339664334883e-15       1.075086677679e-15 
  469       2.874138426803e-10       1.748630526562e-12      -1.025396957145e-11       0.000000000000e+00       8.964314144743e-14       3.244239629498e-15       1.061134575820e-15 
  470       2.889217648157e-10       1.724421457322e-12      -1.024994995375e-11       0.000000000000e+00       8.898031608125e-14       3.151152297689e-15       1.047188734650e-15 
  471       2.904295563039e-10       1.700284098303e-12      -1.024128989440e-11       0.000000000000e+00       8.832372446106e-14       3.060360264347e-15       1.033249940928e-15 
  472       2.919362739107e-10       1.676232919214e-12      -1.022801530280e-11       0.000000000000e+00       8.767329915729e-14       2.971820263116e-15       1.019318978202e-15 
  473       2.934409591175e-10       1.652282596877e-12      -1.021015325012e-11       0.000000000000e+00       8.702896975952e-14       2.885487829153e-15       1.005396626746e-15 
  474       2.949426380422e-10       1.628448016227e-12      -1.018773197671e-11       0.000000000000e+00       8.639066285667e-14       2.801317291888e-15       9.914836635029e-16 
  475       2.964403213599e-10       1.604744271316e-12      -1.016078089943e-11       0.000000000000e+00       8.575830201715e-14       2.719261767781e-15       9.775808620185e-16 
  476       2.979330042234e-10       1.581186666314e-12      -1.012933061908e-11       0.000000000000e+00       8.513180776900e-14       2.639273153085e-15       9.636889923828e-16 
  477       2.994196661841e-10       1.557790716509e-12      -1.009341292773e-11       0.000000000000e+00       8.451109758008e-14       2.561302116602e-15       9.498088211675e-16 
  478       3.008992711127e-10       1.534572149311e-12      -1.005306081612e-11       0.000000000000e+00       8.389608583820e-14       2.485298092444e-15       9.359411113651e-16 
  479       3.023707671194e-10       1.511546905256e-12      -1.000830848102e-11       0.000000000000e+00       8.328668383131e-14       2.411209272794e-15       9.220866223271e-16 
  480       3.038330864753e-10       1.488731139001e-12      -9.959191332627e-12       0.000000000000e+00       8.268279972765e-14       2.338982600663e-15       9.082461097031e-16 
  481       3.052851455325e-10       1.466141220333e-12      -9.905746001912e-12       0.000000000000e+00       8.208433855592e-14       2.268563762650e-15       8.944203253788e-16 
  482       3.067258446453e-10       1.443793735166e-12      -9.848010348016e-12       0.000000000000e+00       8.149120218541e-14       2.199897181702e-15       8.806100174149e-16 
  483       3.081540680904e-10       1.421705486547e-12      -9.786023465616e-12       0.000000000000e+00       8.090328930620e-14       2.132926009873e-15       8.668159299858e-16 
  484       3.095686839877e-10       1.399893495654e-12      -9.719825692300e-12       0.000000000000e+00       8.032049540930e-14       2.067592121084e-15       8.530388033179e-16 
  485       3.109685442213e-10       1.378375002799e-12      -9.649458615947e-12       0.000000000000e+00       7.974271276681e-14       2.003836103883e-15       8.392793736285e-16 
  486       3.123524843598e-10       1.357167468431e-12      -9.574965082097e-12       0.000000000000e+00       7.916983041210e-14       1.941597254202e-15       8.255383730641e-16 
  487       3.137193235771e-10       1.336288574138e-12      -9.496389201329e-12       0.000000000000e+00       7.860173411993e-14       1.880813568119e-15       8.118165296392e-16 
  488       3.150680086407e-10       1.315754594456e-12      -9.413778785968e-12       0.000000000000e+00       7.803832512692e-14       1.821432869948e-15       7.981145812045e-16 
  489       3.163980507574e-10       1.295575456887e-12      -9.327192725113e-12       0.000000000000e+00       7.747957694681e-14       1.763446576093e-15       7.844333179342e-16 
  490       3.177091015914e-10       1.275759536622e-12      -9.236693843950e-12       0.000000000000e+00       7.692548020943e-14       1.706856923235e-15       7.707735409842e-16 
  491       3.190008103665e-10       1.256315272603e-12      -9.142346502862e-12       0.000000000000e+00       7.637602406316e-14       1.651665922359e-15       7.571360485224e-16 
  492       3.202728238602e-10       1.237251167704e-12      -9.044216606029e-12       0.000000000000e+00       7.583119616454e-14       1.597875357109e-15       7.435216356745e-16 
  493       3.215247863958e-10       1.218575788916e-12      -8.942371610024e-12       0.000000000000e+00       7.529098266781e-14       1.545486782149e-15       7.299310944698e-16 
  494       3.227563398364e-10       1.200297767527e-12      -8.836880532409e-12       0.000000000000e+00       7.475536821455e-14       1.494501521519e-15       7.163652137865e-16 
  495       3.239671235776e-10       1.182425799307e-12      -8.727813960331e-12       0.000000000000e+00       7.422433592322e-14       1.444920666997e-15       7.028247792975e-16 
  496       3.251567745405e-10       1.164968644688e-12      -8.615244059121e-12       0.000000000000e+00       7.369786737877e-14       1.396745076456e-15       6.893105734162e-16 
  497       3.263249271653e-10       1.147935128949e-12      -8.499244580888e-12       0.000000000000e+00       7.317594262220e-14       1.349975372225e-15       6.758233752420e-16 
  498       3.274712134041e-10       1.131334142397e-12      -8.379890873120e-12       0.000000000000e+00       7.265854014020e-14       1.304611939447e-15       6.623639605059e-16 
  499       3.285952627139e-10       1.115174640549e-12      -8.257259887274e-12       0.000000000000e+00       7.214563685465e-14       1.260654924438e-15       6.489331015162e-16 
  500       3.296967020501e-10       1.099465644317e-12      -8.131430187378e-12       0.000000000000e+00       7.163720811228e-14       1.218104233045e-15       6.355315671043e-16 
  501       3.307751558595e-10       1.084216240190e-12      -8.002481958626e-12       0.000000000000e+00       7.113322767423e-14       1.176959529008e-15       6.221601225700e-16 
  502       3.318302460731e-10       1.069435580414e-12      -7.870497015974e-12       0.000000000000e+00       7.063366770561e-14       1.137220232315e-15       6.088195296276e-16 
  503       3.328615920999e-10       1.055132883177e-12      -7.735558812739e-12       0.000000000000e+00       7.013849876513e-14       1.098885517564e-15       5.955105463511e-16 
  504       3.338688108192e-10       1.041317432792e-12      -7.597752449192e-12       0.000000000000e+00       6.964768979464e-14       1.061954312323e-15       5.822339271202e-16 
  505       3.348515165746e-10       1.027998579878e-12      -7.457164681158e-12       0.000000000000e+00       6.916120810875e-14       1.026425295484e-15       5.689904225657e-16 
  506       3.358093211664e-10       1.015185741543e-12      -7.313883928612e-12       0.000000000000e+00       6.867901938439e-14       9.922968956277e-16       5.557807795152e-16 
  507       3.367418338452e-10       1.002888401567e-12      -7.168000284272e-12       0.000000000000e+00       6.820108765042e-14       9.595672893788e-16       5.426057409388e-16 
  508       3.376486613047e-10       9.911161105839e-13      -7.019605522202e-12       0.000000000000e+00       6.772737527719e-14       9.282343997669e-16       5.294660458950e-16 
  509       3.385294076752e-10       9.798784862657e-13      -6.868793106405e-12       0.000000000000e+00       6.725784296614e-14       8.982958945846e-16       5.163624294757e-16 
  510       3.393836745162e-10       9.691852135031e-13      -6.715658199417e-12       0.000000000000e+00       6.679244973937e-14       8.697491847470e-16       5.032956227525e-16 
  511       3.402110608102e-10       9.590460445891e-13      -6.560297670911e-12       0.000000000000e+00       6.633115292927e-14       8.425914226506e-16       4.902663527219e-16 
  512       3.410111629553e-10       9.494707994017e-13      -6.402810106287e-12       0.000000000000e+00       6.587390816802e-14       8.168195005321e-16       4.772753422513e-16 
  513       3.417835747585e-10       9.404693655860e-13      -6.243295815270e-12       0.000000000000e+00       6.542066937726e-14       7.924300488279e-16       4.643233100243e-16 
  514       3.425278874288e-10       9.320516987371e-13      -6.081856840510e-12       0.000000000000e+00       6.497138875763e-14       7.694194345326e-16       4.514109704866e-16 
  515       3.432436895705e-10       9.242278225826e-13      -5.918596966176e-12       0.000000000000e+00       6.452601677837e-14       7.477837595587e-16       4.385390337916e-16 
  516       3.439305671761e-10       9.170078291653e-13      -5.753621726552e-12       0.000000000000e+00       6.408450216689e-14       7.275188590947e-16       4.257082057459e-16 
  517       3.445881036196e-10       9.104018790257e-13      -5.587038414636e-12       0.000000000000e+00       6.364679189837e-14       7.086202999650e-16       4.129191877553e-16 
  518       3.452158796495e-10       9.044202013843e-13      -5.418956090734e-12       0.000000000000e+00       6.321283118535e-14       6.910833789885e-16       4.001726767699e-16 
  519       3.458134733819e-10       8.990730943249e-13      -5.249485591059e-12       0.000000000000e+00       6.278256346729e-14       6.749031213377e-16       3.874693652302e-16 
  520       3.463804602940e-10       8.943709249766e-13      -5.078739536327e-12       0.000000000000e+00       6.235593040017e-14       6.600742788975e-16       3.748099410126e-16 
  521       3.469164132165e-10       8.903241296963e-13      -4.906832340353e-12       0.000000000000e+00       6.193287184609e-14       6.465913286249e-16       3.621950873751e-16 
  522       3.474209023277e-10       8.869432142520e-13      -4.733880218648e-12       0.000000000000e+00       6.151332586281e-14       6.344484709072e-16       3.496254829028e-16 
  523       3.478934951456e-10       8.842387540045e-13      -4.560001197017e-12       0.000000000000e+00       6.109722869340e-14       6.236396279216e-16       3.371018014536e-16 
  524       3.483337565220e-10       8.822213940908e-13      -4.385315120152e-12       0.000000000000e+00       6.068451475577e-14       6.141584419940e-16       3.246247121041e-16 
  525       3.487412486348e-10       8.809018496060e-13      -4.209943660234e-12       0.000000000000e+00       6.027511663227e-14       6.059982739581e-16       3.121948790947e-16 
  526       3.491155309816e-10       8.802909057864e-13      -4.034010325523e-12       0.000000000000e+00       5.986896505929e-14       5.991522015144e-16       2.998129617760e-16 
  527       3.494562572623e-10       8.803975601421e-13      -3.857631960848e-12       0.000000000000e+00       5.946599989801e-14       5.936115556178e-16       2.874796813537e-16 
  528       3.497634689815e-10       8.812233920790e-13      -3.680892973536e-12       0.000000000000e+00       5.906620340092e-14       5.893614885369e-16       2.751960232629e-16 
  529       3.500373099406e-10       8.827680381500e-13      -3.503870412666e-12       0.000000000000e+00       5.866956784346e-14       5.863852801671e-16       2.629630402757e-16 
  530       3.502779301164e-10       8.850310354238e-13      -3.326642417718e-12       0.000000000000e+00       5.827608462023e-14       5.846657866653e-16       2.507817861811e-16 
  531       3.504854856961e-10       8.880118208653e-13      -3.149288223499e-12       0.000000000000e+00       5.788574423936e-14       5.841854381785e-16       2.386533157595e-16 
  532       3.506601391122e-10       8.917097307178e-13      -2.971888165070e-12       0.000000000000e+00       5.749853631679e-14       5.849262365722e-16       2.265786847571e-16 
  533       3.508020590773e-10       8.961239998836e-13      -2.794523682675e-12       0.000000000000e+00       5.711444957058e-14       5.868697531594e-16       2.145589498606e-16 
  534       3.509114206191e-10       9.012537613059e-13      -2.617277326668e-12       0.000000000000e+00       5.673347181529e-14       5.899971264284e-16       2.025951686713e-16 
  535       3.509884051154e-10       9.070980453494e-13      -2.440232762439e-12       0.000000000000e+00       5.635558995625e-14       5.942890597723e-16       1.906883996799e-16 
  536       3.510332003290e-10       9.136557791822e-13      -2.263474775345e-12       0.000000000000e+00       5.598078998390e-14       5.997258192165e-16       1.788397022405e-16 
  537       3.510460004425e-10       9.209257861567e-13      -2.087089275633e-12       0.000000000000e+00       5.560905696810e-14       6.062872311479e-16       1.670501365457e-16 
  538       3.510270060930e-10       9.289067851912e-13      -1.911163303370e-12       0.000000000000e+00       5.524037505246e-14       6.139526800436e-16       1.553207636004e-16 
  539       3.509764244077e-10       9.375973901509e-13      -1.735785033373e-12       0.000000000000e+00       5.487472744866e-14       6.227011061986e-16       1.436526451966e-16 
  540       3.508944690382e-10       9.469961092294e-13      -1.561043780130e-12       0.000000000000e+00       5.451209643076e-14       6.325110034553e-16       1.320468438880e-16 
  541       3.507813601955e-10       9.571013443299e-13      -1.387030002733e-12       0.000000000000e+00       5.415246332954e-14       6.433604169314e-16       1.205044229641e-16 
  542       3.506373246852e-10       9.679113904464e-13      -1.213835309803e-12       0.000000000000e+00       5.379580852681e-14       6.552269407487e-16       1.090264464247e-16 
  543       3.504625959421e-10       9.794244350453e-13      -1.041552464420e-12       0.000000000000e+00       5.344211144971e-14       6.680877157617e-16       9.761397895467e-17 
  544       3.502574140654e-10       9.916385574463e-13      -8.702753890457e-13       0.000000000000e+00       5.309135056508e-14       6.819194272859e-16       8.626808589817e-17 
  545       3.500220258533e-10       1.004551728204e-12      -7.000991704561e-13       0.000000000000e+00       5.274350337372e-14       6.966983028266e-16       7.498983323306e-17 
  546       3.497566848382e-10       1.018161808489e-12      -5.311200646659e-13       0.000000000000e+00       5.239854640477e-14       7.124001098072e-16       6.378028754548e-17 
  547       3.494616513214e-10       1.032466549469e-12      -3.634355018569e-13       0.000000000000e+00       5.205645520999e-14       7.290001532979e-16       5.264051600424e-17 
  548       3.491371924082e-10       1.047463591692e-12      -1.971440913057e-13       0.000000000000e+00       5.171720435809e-14       7.464732737444e-16       4.157158633530e-17 
  549       3.487835820427e-10       1.063150464463e-12      -3.234562631084e-14       0.000000000000e+00       5.138076742906e-14       7.647938446958e-16       3.057456679622e-17 
  550       3.484011010426e-10       1.079524585230e-12       1.308589108798e-13       0.000000000000e+00       5.104711700847e-14       7.839357705342e-16       1.965052615062e-17 
  551       3.479900371343e-10       1.096583258964e-12       2.923673441411e-13       0.000000000000e+00       5.071622468183e-14       8.038724842021e-16       8.800533642605e-18 
  552       3.475506849880e-10       1.114323677539e-12       4.520762985436e-13       0.000000000000e+00       5.038806102887e-14       8.245769449317e-16      -1.974341028743e-18 
  553       3.470833462520e-10       1.132742919114e-12       6.098811954259e-13       0.000000000000e+00       5.006259561788e-14       8.460216359733e-16      -1.267302773493e-17 
  554       3.465883295883e-10       1.151837947515e-12       7.656762474671e-13       0.000000000000e+00       4.973979700002e-14       8.681785623236e-16      -2.329445594357e-17 
  555       3.460659507070e-10       1.171605611615e-12       9.193544537593e-13       0.000000000000e+00       4.941963270365e-14       8.910192484545e-16      -3.383755474399e-17 
  556       3.455165324016e-10       1.192042644717e-12       1.070807594880e-12       0.000000000000e+00       4.910206922865e-14       9.145147360414e-16      -4.430125287271e-17 
  557       3.449404045835e-10       1.213145663933e-12       1.219926227966e-12       0.000000000000e+00       4.878707204075e-14       9.386355816922e-16      -5.468447873899e-17 
  558       3.443379043173e-10       1.234911169567e-12       1.366599681783e-12       0.000000000000e+00       4.847460556582e-14       9.633518546751e-16      -6.498616045045e-17 
  559       3.437093758556e-10       1.257335544497e-12       1.510716051801e-12       0.000000000000e+00       4.816463318421e-14       9.886331346478e-16      -7.520522583853e-17 
  560       3.430551706738e-10       1.280415053554e-12       1.652162195265e-12       0.000000000000e+00       4.785711722510e-14       1.014448509386e-15      -8.534060248406e-17 
  561       3.423756475050e-10       1.304145842905e-12       1.790823726269e-12       0.000000000000e+00       4.755201896075e-14       1.040766572511e-15      -9.539121774284e-17 
  562       3.416711723752e-10       1.328523939432e-12       1.926585010827e-12       0.000000000000e+00       4.724929860089e-14       1.067555421221e-15      -1.053559987712e-16 
  563       3.409421186379e-10       1.353545250117e-12       2.059329161947e-12       0.000000000000e+00       4.694891528700e-14       1.094782654014e-15      -1.152338725513e-16 
  564       3.401888670092e-10       1.379205561422e-12       2.188938034701e-12       0.000000000000e+00       4.665082708665e-14       1.122415368423e-15      -1.250237659171e-16 
  565       3.394118056024e-10       1.405500538667e-12       2.315292221301e-12       0.000000000000e+00       4.635499098781e-14       1.150420158742e-15      -1.347246055797e-16 
  566       3.386113416005e-10       1.432424860306e-12       2.438285317002e-12       0.000000000000e+00       4.606136945814e-14       1.178767307156e-15      -1.443354843934e-16 
  567       3.377879365298e-10       1.459969597528e-12       2.557867131089e-12       0.000000000000e+00       4.576995031984e-14       1.207443480229e-15      -1.538561648023e-16 
  568       3.369420719625e-10       1.488124766018e-12       2.674001577830e-12       0.000000000000e+00       4.548072737488e-14       1.236439354571e-15      -1.632865883967e-16 
  569       3.360742380011e-10       1.516880184028e-12       2.786652506639e-12       0.000000000000e+00       4.519369388312e-14       1.265745452286e-15      -1.726267109309e-16 
  570       3.351849333169e-10       1.546225471434e-12       2.895783702485e-12       0.000000000000e+00       4.490884255905e-14       1.295352140269e-15      -1.818765024116e-16 
  571       3.342746651903e-10       1.576150048796e-12       3.001358886301e-12       0.000000000000e+00       4.462616556859e-14       1.325249629502e-15      -1.910359471853e-16 
  572       3.333439495493e-10       1.606643136413e-12       3.103341715393e-12       0.000000000000e+00       4.434565452586e-14       1.355427974350e-15      -2.001050440261e-16 
  573       3.323933110090e-10       1.637693753382e-12       3.201695783847e-12       0.000000000000e+00       4.406730048993e-14       1.385877071862e-15      -2.090838062236e-16 
  574       3.314232829111e-10       1.669290716657e-12       3.296384622940e-12       0.000000000000e+00       4.379109396163e-14       1.416586661059e-15      -2.179722616700e-16 
  575       3.304344073627e-10       1.701422640105e-12       3.387371701546e-12       0.000000000000e+00       4.351702488033e-14       1.447546322241e-15      -2.267704529485e-16 
  576       3.294272352761e-10       1.734077933563e-12       3.474620426547e-12       0.000000000000e+00       4.324508262066e-14       1.478745476274e-15      -2.354784374207e-16 
  577       3.284023264075e-10       1.767244801900e-12       3.558094143241e-12       0.000000000000e+00       4.297525598935e-14       1.510173383893e-15      -2.440962873143e-16 
  578       3.273602493969e-10       1.800911244069e-12       3.637756135750e-12       0.000000000000e+00       4.270753322198e-14       1.541819144995e-15      -2.526240898108e-16 
  579       3.263015818066e-10       1.835065052171e-12       3.713569627432e-12       0.000000000000e+00       4.244190197973e-14       1.573671697938e-15      -2.610619471332e-16 
  580       3.252269101612e-10       1.869693810507e-12       3.785497781283e-12       0.000000000000e+00       4.217834934619e-14       1.605719818835e-15      -2.694099766337e-16 
  581       3.241368299866e-10       1.904784894640e-12       3.853503700353e-12       0.000000000000e+00       4.191686182415e-14       1.637952120853e-15      -2.776683108817e-16 
  582       3.230319458489e-10       1.940325470451e-12       3.917550428149e-12       0.000000000000e+00       4.165742533231e-14       1.670357053509e-15      -2.858370977510e-16 
  583       3.219128713942e-10       1.976302493196e-12       3.977600949048e-12       0.000000000000e+00       4.140002520211e-14       1.702922901964e-15      -2.939165005078e-16 
  584       3.207802293876e-10       2.012702706567e-12       4.033618188704e-12       0.000000000000e+00       4.114464617451e-14       1.735637786324e-15      -3.019066978985e-16 
  585       3.196346517526e-10       2.049512641746e-12       4.085565014454e-12       0.000000000000e+00       4.089127239672e-14       1.768489660932e-15      -3.098078842371e-16 
  586       3.184767796101e-10       2.086718616466e-12       4.133404235732e-12       0.000000000000e+00       4.063988741900e-14       1.801466313668e-15      -3.176202694933e-16 
  587       3.173072633180e-10       2.124306734065e-12       4.177098604474e-12       0.000000000000e+00       4.039047419146e-14       1.834555365245e-15      -3.253440793796e-16 
  588       3.161267625103e-10       2.162262882548e-12       4.216610815529e-12       0.000000000000e+00       4.014301506080e-14       1.867744268501e-15      -3.329795554399e-16 
  589       3.149359461362e-10       2.200572733642e-12       4.251903507063e-12       0.000000000000e+00       3.989749176710e-14       1.901020307704e-15      -3.405269551362e-16 
  590       3.137354924998e-10       2.239221741856e-12       4.282939260974e-12       0.000000000000e+00       3.965388544058e-14       1.934370597842e-15      -3.479865519372e-16 
  591       3.125260892989e-10       2.278195143537e-12       4.309680603297e-12       0.000000000000e+00       3.941217659841e-14       1.967782083920e-15      -3.553586354054e-16 
  592       3.113084336646e-10       2.317477955928e-12       4.332090004614e-12       0.000000000000e+00       3.917234514145e-14       2.001241540260e-15      -3.626435112850e-16 
  593       3.100832322002e-10       2.357054976225e-12       4.350129880462e-12       0.000000000000e+00       3.893437035103e-14       2.034735569795e-15      -3.698415015897e-16 
  594       3.088512010211e-10       2.396910780638e-12       4.363762591741e-12       0.000000000000e+00       3.869823088577e-14       2.068250603366e-15      -3.769529446904e-16 
  595       3.076130657933e-10       2.437029723447e-12       4.372950445124e-12       0.000000000000e+00       3.846390477827e-14       2.101772899018e-15      -3.839781954026e-16 
  596       3.063695617733e-10       2.477395936057e-12       4.377655693467e-12       0.000000000000e+00       3.823136943199e-14       2.135288541298e-15      -3.909176250747e-16 
  597       3.051214338469e-10       2.517993326062e-12       4.377840536213e-12       0.000000000000e+00       3.800060161793e-14       2.168783440551e-15      -3.977716216749e-16 
  598       3.038694365687e-10       2.558805576295e-12       4.373467119807e-12       0.000000000000e+00       3.777157747146e-14       2.202243332215e-15      -4.045405898796e-16 
  599       3.026143342014e-10       2.599816143894e-12       4.364497538098e-12       0.000000000000e+00       3.754427248908e-14       2.235653776120e-15      -4.112249511610e-16 
  600       3.013569007551e-10       2.641008259353e-12       4.350893832755e-12       0.000000000000e+00       3.731866152520e-14       2.269000155783e-15      -4.178251438744e-16 
  601       3.000979200261e-10       2.682364925585e-12       4.332617993669e-12       0.000000000000e+00       3.709471878891e-14       2.302267677706e-15      -4.243416233463e-16 
  602       2.988381856368e-10       2.723868916974e-12       4.309631959365e-12       0.000000000000e+00       3.687241784076e-14       2.335441370669e-15      -4.307748619620e-16 
  603       2.975785010748e-10       2.765502778441e-12       4.281897617411e-12       0.000000000000e+00       3.665173158954e-14       2.368506085031e-15      -4.371253492531e-16 
  604       2.963196797317e-10       2.807248824492e-12       4.249376804826e-12       0.000000000000e+00       3.643263228904e-14       2.401446492024e-15      -4.433935919857e-16 
  605       2.950624821575e-10       2.849089948718e-12       4.212042740607e-12       0.000000000000e+00       3.621509563120e-14       2.434249818833e-15      -4.495799593504e-16 
  606       2.938074260832e-10       2.891012075582e-12       4.169914624825e-12       0.000000000000e+00       3.599911314037e-14       2.466914127593e-15      -4.556842142629e-16 
  607       2.925549719008e-10       2.933001765803e-12       4.123023873461e-12       0.000000000000e+00       3.578468007114e-14       2.499440234350e-15      -4.617059709512e-16 
  608       2.913055850537e-10       2.975045410591e-12       4.071402765829e-12       0.000000000000e+00       3.557179133706e-14       2.531828991522e-15      -4.676448488676e-16 
  609       2.900597360555e-10       3.017129230973e-12       4.015084448728e-12       0.000000000000e+00       3.536044150881e-14       2.564081288084e-15      -4.735004727264e-16 
  610       2.888179005084e-10       3.059239277112e-12       3.954102940595e-12       0.000000000000e+00       3.515062481229e-14       2.596198049761e-15      -4.792724725406e-16 
  611       2.875805591222e-10       3.101361427631e-12       3.888493135653e-12       0.000000000000e+00       3.494233512673e-14       2.628180239223e-15      -4.849604836587e-16 
  612       2.863481977326e-10       3.143481388938e-12       3.818290808062e-12       0.000000000000e+00       3.473556598281e-14       2.660028856274e-15      -4.905641468020e-16 
  613       2.851213073206e-10       3.185584694548e-12       3.743532616071e-12       0.000000000000e+00       3.453031056079e-14       2.691744938048e-15      -4.960831081017e-16 
  614       2.839003840306e-10       3.227656704405e-12       3.664256106166e-12       0.000000000000e+00       3.432656168861e-14       2.723329559194e-15      -5.015170191356e-16 
  615       2.826859291892e-10       3.269682604206e-12       3.580499717223e-12       0.000000000000e+00       3.412431184001e-14       2.754783832074e-15      -5.068655369650e-16 
  616       2.814784493244e-10       3.311647404725e-12       3.492302784656e-12       0.000000000000e+00       3.392355313267e-14       2.786108906955e-15      -5.121283241723e-16 
  617       2.802784561836e-10       3.353535941135e-12       3.399705544571e-12       0.000000000000e+00       3.372427732627e-14       2.817305972197e-15      -5.173050488975e-16 
  618       2.790864667529e-10       3.395332872330e-12       3.302749137911e-12       0.000000000000e+00       3.352647582066e-14       2.848376254447e-15      -5.223953848754e-16 
  619       2.779030032756e-10       3.437022680250e-12       3.201475614612e-12       0.000000000000e+00       3.333013965396e-14       2.879321018832e-15      -5.273990114724e-16 
  620       2.767285932709e-10       3.478589669203e-12       3.095927937752e-12       0.000000000000e+00       3.313525950067e-14       2.910141569149e-15      -5.323156137239e-16 
  621       2.755637695524e-10       3.520017965190e-12       2.986149987700e-12       0.000000000000e+00       3.294182566979e-14       2.940839248060e-15      -5.371448823710e-16 
  622       2.744090702473e-10       3.561291515223e-12       2.872186566265e-12       0.000000000000e+00       3.274982810293e-14       2.971415437280e-15      -5.418865138975e-16 
  623       2.732650388148e-10       3.602394086655e-12       2.754083400853e-12       0.000000000000e+00       3.255925637243e-14       3.001871557773e-15      -5.465402105671e-16 
  624       2.721322240649e-10       3.643309266497e-12       2.631887148611e-12       0.000000000000e+00       3.237009967949e-14       3.032209069940e-15      -5.511056804603e-16 
  625       2.710111801769e-10       3.684020460746e-12       2.505645400579e-12       0.000000000000e+00       3.218234685227e-14       3.062429473815e-15      -5.555826375113e-16 
  626       2.699024667185e-10       3.724510893704e-12       2.375406685843e-12       0.000000000000e+00       3.199598634399e-14       3.092534309253e-15      -5.599708015453e-16 
  627       2.688066486642e-10       3.764763607303e-12       2.241220475683e-12       0.000000000000e+00       3.181100623111e-14       3.122525156126e-15      -5.642698983151e-16 
  628       2.677242964142e-10       3.804761460428e-12       2.103137187724e-12       0.000000000000e+00       3.162739421136e-14       3.152403634512e-15      -5.684796595386e-16 
  629       2.666559858131e-10       3.844487128241e-12       1.961208190089e-12       0.000000000000e+00       3.144513760192e-14       3.182171404888e-15      -5.725998229353e-16 
  630       2.656022981685e-10       3.883923101501e-12       1.815485805544e-12       0.000000000000e+00       3.126422333751e-14       3.211830168321e-15      -5.766301322637e-16 
  631       2.645638202696e-10       3.923051685891e-12       1.666023315654e-12       0.000000000000e+00       3.108463796851e-14       3.241381666663e-15      -5.805703373580e-16 
  632       2.635411444065e-10       3.961855001337e-12       1.512874964931e-12       0.000000000000e+00       3.090636765907e-14       3.270827682739e-15      -5.844201941655e-16 
  633       2.625348683882e-10       4.000314981335e-12       1.356095964984e-12       0.000000000000e+00       3.072939818526e-14       3.300170040543e-15      -5.881794647831e-16 
  634       2.615455955616e-10       4.038413372271e-12       1.195742498671e-12       0.000000000000e+00       3.055371493313e-14       3.329410605427e-15      -5.918479174948e-16 
  635       2.605739348304e-10       4.076131732746e-12       1.031871724249e-12       0.000000000000e+00       3.037930289687e-14       3.358551284292e-15      -5.954253268083e-16 
  636       2.596205006736e-10       4.113451432900e-12       8.645417795245e-13       0.000000000000e+00       3.020614667692e-14       3.387594025784e-15      -5.989114734925e-16 
  637       2.586859131644e-10       4.150353653729e-12       6.938117860022e-13       0.000000000000e+00       3.003423047805e-14       3.416540820485e-15      -6.023061446137e-16 
  638       2.577707979885e-10       4.186819386417e-12       5.197418530389e-13       0.000000000000e+00       2.986353810752e-14       3.445393701100e-15      -6.056091335737e-16 
  639       2.568757864633e-10       4.222829431652e-12       3.423930819913e-13       0.000000000000e+00       2.969405297320e-14       3.474154742657e-15      -6.088202401457e-16 
