# z=49.0000 a=0.020000 mass=0.9645418902
# k [h/Mpc]  P(k) [(Mpc/h)^3]  Nmodes
2.10480687e+00  9.36041297e+07  176619
2.11736141e+00  9.32232318e+07  177565
2.12992867e+00  9.28380049e+07  181285
2.14251355e+00  9.24444482e+07  182547
2.15508810e+00  9.20631482e+07  184993
2.16764964e+00  9.16728576e+07  186777
2.18021605e+00  9.12764514e+07  189073
2.19277933e+00  9.08826186e+07  191491
2.20536226e+00  9.04888499e+07  193845
2.21792610e+00  9.00940523e+07  195181
2.23045086e+00  8.96946327e+07  197319
2.24300426e+00  8.92936912e+07  200233
2.25558515e+00  8.88945511e+07  203037
2.26817911e+00  8.84863436e+07  204871
2.28072810e+00  8.80891699e+07  206221
2.29327836e+00  8.76771813e+07  209529
2.30588483e+00  8.72725099e+07  212545
2.31845781e+00  8.68638548e+07  213207
2.33101744e+00  8.64547212e+07  216577
2.34358615e+00  8.60419810e+07  218193
2.35617487e+00  8.56316560e+07  222151
2.36873531e+00  8.52208749e+07  221641
2.38126928e+00  8.48064170e+07  226173
2.39382442e+00  8.43947496e+07  226981
2.40640315e+00  8.39795246e+07  231903
2.41897369e+00  8.35605355e+07  231493
2.43152780e+00  8.31449862e+07  236041
2.44409951e+00  8.27319181e+07  237231
2.45668123e+00  8.23120533e+07  240925
2.46926597e+00  8.18953507e+07  242769
2.48180449e+00  8.14736476e+07  243757
2.49434968e+00  8.10672883e+07  247983
2.50693092e+00  8.06368281e+07  250273
2.51949990e+00  8.02251694e+07  252373
2.53206429e+00  7.98097458e+07  255447
2.54463258e+00  7.93921835e+07  257089
2.55720831e+00  7.89727492e+07  261237
2.56977318e+00  7.85498692e+07  261667
2.58235084e+00  7.81430840e+07  266889
2.59493145e+00  7.77237427e+07  267049
2.60748365e+00  7.73128658e+07  270577
2.62003465e+00  7.68931257e+07  272643
2.63260290e+00  7.64881494e+07  276205
2.64517352e+00  7.60769133e+07  278169
2.65773098e+00  7.56631493e+07  280819
2.67028961e+00  7.52543965e+07  283629
2.68288103e+00  7.48549604e+07  287737
2.69546174e+00  7.44477214e+07  288229
2.70800318e+00  7.40431802e+07  291519
2.72056522e+00  7.36423385e+07  294697
2.73313137e+00  7.32490800e+07  296817
2.74570300e+00  7.28520521e+07  300739
2.75827075e+00  7.24558750e+07  301921
2.77081913e+00  7.20744535e+07  305457
2.78339728e+00  7.16850466e+07  308839
2.79596890e+00  7.12987721e+07  310641
2.80853577e+00  7.09224387e+07  314485
2.82110956e+00  7.05479211e+07  316113
2.83367567e+00  7.01728696e+07  320275
2.84623635e+00  6.98079717e+07  321109
2.85879560e+00  6.94475394e+07  326121
2.87137384e+00  6.90878328e+07  327727
2.88395424e+00  6.87351061e+07  331821
2.89650734e+00  6.83834779e+07  332497
2.90906470e+00  6.80458816e+07  337353
2.92163864e+00  6.77118717e+07  339559
2.93422073e+00  6.73784808e+07  343309
2.94678582e+00  6.70519638e+07  344757
2.95933993e+00  6.67388499e+07  348703
2.97191229e+00  6.64325745e+07  351261
2.98446722e+00  6.61250669e+07  354061
2.99700494e+00  6.58338568e+07  356115
3.00957150e+00  6.55449997e+07  361669
3.02215198e+00  6.52696466e+07  362893
3.03472327e+00  6.49981062e+07  367101
3.04729714e+00  6.47395960e+07  369439
3.05987607e+00  6.44939657e+07  373257
3.07246035e+00  6.42469731e+07  375949
3.08502144e+00  6.40245254e+07  378043
3.09756793e+00  6.38015423e+07  381117
3.11014614e+00  6.35962371e+07  386449
3.12271465e+00  6.34026872e+07  386397
3.13525824e+00  6.32151893e+07  391315
3.14782739e+00  6.30535763e+07  394305
3.16040709e+00  6.28812892e+07  398077
3.17297079e+00  6.27560223e+07  399919
3.18552003e+00  6.26267868e+07  403113
3.19809287e+00  6.25043534e+07  408229
3.21068427e+00  6.24306020e+07  410313
3.22323954e+00  6.21991596e+07  410275
3.23579434e+00  6.18832336e+07  409302
3.24836542e+00  6.15294914e+07  407782
3.26092816e+00  6.11979060e+07  405898
3.27349649e+00  6.08708021e+07  404322
3.28606028e+00  6.05344615e+07  402628
3.29861616e+00  6.02023755e+07  399792
3.31118450e+00  5.98355203e+07  400264
3.32375655e+00  5.95225977e+07  396336
3.33633648e+00  5.91883079e+07  396964
3.34889912e+00  5.88512846e+07  391834
3.36144277e+00  5.85144986e+07  391704
3.37402431e+00  5.81697136e+07  390736
3.38661496e+00  5.78379777e+07  388266
3.39916129e+00  5.74940167e+07  383920
3.41172359e+00  5.71586495e+07  385612
3.42430345e+00  5.68424082e+07  380790
3.43687077e+00  5.64886721e+07  380950
3.44943689e+00  5.61416929e+07  376536
3.46198984e+00  5.58202629e+07  375850
3.47457272e+00  5.54830627e+07  374580
3.48713261e+00  5.51506035e+07  369724
3.49967202e+00  5.48076946e+07  369454
3.51224656e+00  5.44826911e+07  367290
3.52482123e+00  5.41406071e+07  364912
3.53738716e+00  5.38266039e+07  362736
3.54995350e+00  5.34732544e+07  359926
3.56252724e+00  5.31312477e+07  359118
3.57509150e+00  5.28267995e+07  354340
3.58765458e+00  5.24838939e+07  354730
3.60021544e+00  5.21604280e+07  349482
3.61278183e+00  5.18165348e+07  349990
3.62534903e+00  5.14922943e+07  345150
3.63790727e+00  5.11741401e+07  344170
3.65047701e+00  5.08542404e+07  341434
3.66304737e+00  5.05250208e+07  338850
3.67562082e+00  5.01841815e+07  336604
3.68819285e+00  4.98736600e+07  333960
3.70075384e+00  4.95556497e+07  330760
3.71332149e+00  4.92182104e+07  329190
3.72588720e+00  4.89190858e+07  325372
3.73844410e+00  4.85873801e+07  323614
3.75101563e+00  4.82899518e+07  320874
3.76358999e+00  4.79577794e+07  318076
3.77615563e+00  4.76689515e+07  315366
3.78870489e+00  4.73416834e+07  311662
3.80127594e+00  4.70231011e+07  311028
3.81385667e+00  4.67376533e+07  306496
3.82640443e+00  4.64103706e+07  303694
3.83896447e+00  4.61380646e+07  301908
3.85154021e+00  4.58048279e+07  298156
3.86412982e+00  4.55485108e+07  297204
3.87668142e+00  4.52162333e+07  290380
3.88921657e+00  4.49404738e+07  290634
3.90179372e+00  4.46537780e+07  286594
3.91437624e+00  4.43590376e+07  284398
3.92695018e+00  4.40797357e+07  280884
3.93951066e+00  4.37919438e+07  277246
3.95208275e+00  4.35125667e+07  275466
3.96466521e+00  4.32472658e+07  271528
3.97722344e+00  4.29752381e+07  268048
3.98977586e+00  4.27002418e+07  265458
4.00234608e+00  4.24525153e+07  261892
4.01490524e+00  4.21804641e+07  259134
4.02745444e+00  4.19154217e+07  254926
4.04002216e+00  4.16729822e+07  253314
4.05260811e+00  4.14236404e+07  249346
4.06517472e+00  4.11798739e+07  245680
4.07772201e+00  4.09424828e+07  242442
4.09028980e+00  4.07090387e+07  239386
4.10287367e+00  4.04525100e+07  236544
4.11544764e+00  4.02600263e+07  232294
4.12800893e+00  4.00276301e+07  229044
4.14058557e+00  3.98117111e+07  226300
4.15316944e+00  3.95967524e+07  221938
4.16570849e+00  3.93851351e+07  218262
4.17824518e+00  3.91870004e+07  214594
4.19083460e+00  3.89808046e+07  212892
4.20340609e+00  3.88092619e+07  207190
4.21594547e+00  3.86186783e+07  204354
4.22851159e+00  3.84385072e+07  201232
4.24107578e+00  3.82458694e+07  196600
4.25364150e+00  3.81010765e+07  194238
4.26621340e+00  3.79193762e+07  189526
4.27880024e+00  3.77572221e+07  186828
4.29137880e+00  3.76180130e+07  182296
4.30391579e+00  3.74410225e+07  177748
4.31648067e+00  3.73247525e+07  175806
4.32906096e+00  3.71505493e+07  170470
4.34163434e+00  3.70323895e+07  167646
4.35419826e+00  3.69076744e+07  163120
4.36675348e+00  3.67105610e+07  158982
4.37930905e+00  3.66462744e+07  155878
4.39187628e+00  3.64343781e+07  151030
4.40443446e+00  3.64139336e+07  147948
4.41699700e+00  3.61544330e+07  143248
4.42958745e+00  3.60879738e+07  140124
4.44215164e+00  3.59140316e+07  135202
4.45467624e+00  3.57157447e+07  130662
4.46725585e+00  3.56085805e+07  128578
4.47985758e+00  3.53356810e+07  122566
4.49240168e+00  3.52445116e+07  119304
4.50496214e+00  3.49061631e+07  114700
4.51751987e+00  3.46437307e+07  110592
4.53007553e+00  3.43849957e+07  106510
4.54260782e+00  3.40249850e+07  101716
4.55517946e+00  3.36186068e+07  98715
4.56779661e+00  3.32846013e+07  94615
4.58034002e+00  3.30087988e+07  90513
4.59290715e+00  3.27616589e+07  88351
4.60550746e+00  3.24095914e+07  84555
4.61806652e+00  3.21805651e+07  81709
4.63061348e+00  3.19608513e+07  78724
4.64316981e+00  3.16769727e+07  76233
4.65575170e+00  3.14349678e+07  73561
4.66831088e+00  3.11893302e+07  70830
4.68083874e+00  3.09874832e+07  68230
4.69341420e+00  3.07349589e+07  66498
4.70600658e+00  3.04813302e+07  63586
4.71857979e+00  3.03217139e+07  61774
4.73110775e+00  3.01254605e+07  58794
4.74365157e+00  2.98468818e+07  57547
4.75628181e+00  2.96621271e+07  55350
4.76885619e+00  2.94984531e+07  53023
4.78138516e+00  2.92858543e+07  51099
4.79397628e+00  2.90673503e+07  49555
4.80660710e+00  2.88934535e+07  47659
4.81914615e+00  2.87334923e+07  45291
4.83166160e+00  2.85248840e+07  43999
4.84428771e+00  2.83184478e+07  42483
4.85686012e+00  2.81872660e+07  40327
4.86935554e+00  2.80593748e+07  38827
4.88194043e+00  2.78099773e+07  37683
4.89459796e+00  2.76462489e+07  36055
4.90713824e+00  2.75569503e+07  34098
4.91960008e+00  2.74407126e+07  32779
4.93221847e+00  2.72246746e+07  31992
4.94482861e+00  2.70561572e+07  29959
4.95732710e+00  2.70465811e+07  28828
4.96986863e+00  2.69055914e+07  27615
4.98248566e+00  2.66907250e+07  26488
4.99511075e+00  2.66232486e+07  25203
5.00760758e+00  2.65960562e+07  23656
5.02010091e+00  2.64170274e+07  22887
5.03277631e+00  2.63490049e+07  21952
5.04539390e+00  2.62455926e+07  20500
5.05782424e+00  2.63229545e+07  19323
5.07038990e+00  2.60479131e+07  18814
5.08310603e+00  2.60865695e+07  17688
5.09566720e+00  2.60676539e+07  16504
5.10805545e+00  2.60660129e+07  15444
5.12067144e+00  2.59314919e+07  15151
5.13344763e+00  2.59360925e+07  14032
5.14589503e+00  2.60149690e+07  12792
5.15822505e+00  2.59866114e+07  12256
5.17095099e+00  2.59613156e+07  11844
5.18370039e+00  2.60546170e+07  10780
5.19611864e+00  2.61485859e+07  9868
5.20859432e+00  2.60900034e+07  9486
5.22134900e+00  2.61695049e+07  8824
5.23386567e+00  2.63139297e+07  7896
5.24601709e+00  2.65437403e+07  7228
5.25879506e+00  2.64553969e+07  7332
5.27182115e+00  2.66201813e+07  6292
5.28405957e+00  2.68993184e+07  5524
5.29607902e+00  2.71045812e+07  5172
5.30908192e+00  2.71533120e+07  5188
5.32236057e+00  2.73974077e+07  4386
5.33439029e+00  2.78098516e+07  3520
5.34618180e+00  2.80084981e+07  3516
5.35946353e+00  2.81925334e+07  3388
5.37293386e+00  2.85533761e+07  2800
5.38439671e+00  2.90605043e+07  1932
5.39592935e+00  2.93237825e+07  2236
5.40978388e+00  2.97092592e+07  2013
5.42364053e+00  3.01696251e+07  1576
5.43419581e+00  3.07617646e+07  846
5.44557289e+00  3.11005891e+07  1228
5.45989569e+00  3.17361109e+07  964
5.47413058e+00  3.24064448e+07  717
5.48497641e+00  3.30090627e+07  304
5.49574664e+00  3.35663995e+07  444
5.51008628e+00  3.44038882e+07  292
5.52439869e+00  3.53058084e+07  172
5.53578558e+00  3.60710698e+07  51
5.54566396e+00  3.67769159e+07  52
5.55931162e+00  3.78086792e+07  12
5.57199165e+00  3.88259966e+07  1
