# z=2.9867 a=0.250835 mass=0.9321546467
# k [h/Mpc]  P(k) [(Mpc/h)^3]  Nmodes
2.60748365e+00  1.68276740e+07  270577
2.62003465e+00  1.64023643e+07  272643
2.63260290e+00  1.59840905e+07  276205
2.64517352e+00  1.55708057e+07  278169
2.65773098e+00  1.51623200e+07  280819
2.67028961e+00  1.47608526e+07  283629
2.68288103e+00  1.43661495e+07  287737
2.69546174e+00  1.39752129e+07  288229
2.70800318e+00  1.35917886e+07  291519
2.72056522e+00  1.32142013e+07  294697
2.73313137e+00  1.28431417e+07  296817
2.74570300e+00  1.24772554e+07  300739
2.75827075e+00  1.21150201e+07  301921
2.77081913e+00  1.17645724e+07  305457
2.78339728e+00  1.14157850e+07  308839
2.79596890e+00  1.10729280e+07  310641
2.80853577e+00  1.07378042e+07  314485
2.82110956e+00  1.04084356e+07  316113
2.83367567e+00  1.00846599e+07  320275
2.84623635e+00  9.76704480e+06  321109
2.85879560e+00  9.45751635e+06  326121
2.87137384e+00  9.15025816e+06  327727
2.88395424e+00  8.85283350e+06  331821
2.89650734e+00  8.55790300e+06  332497
2.90906470e+00  8.27234920e+06  337353
2.92163864e+00  7.99283494e+06  339559
2.93422073e+00  7.71758710e+06  343309
2.94678582e+00  7.44959060e+06  344757
2.95933993e+00  7.18612752e+06  348703
2.97191229e+00  6.93276648e+06  351261
2.98446722e+00  6.68214704e+06  354061
2.99700494e+00  6.43982538e+06  356115
3.00957150e+00  6.20500219e+06  361669
3.02215198e+00  5.97310780e+06  362893
3.03472327e+00  5.74678905e+06  367101
3.04729714e+00  5.53040596e+06  369439
3.05987607e+00  5.31761737e+06  373257
3.07246035e+00  5.11417039e+06  375949
3.08502144e+00  4.91385260e+06  378043
3.09756793e+00  4.72270477e+06  381117
3.11014614e+00  4.53614154e+06  386449
3.12271465e+00  4.35707683e+06  386397
3.13525824e+00  4.18570497e+06  391315
3.14782739e+00  4.01751485e+06  394305
3.16040709e+00  3.86084359e+06  398077
3.17297079e+00  3.70559504e+06  399919
3.18552003e+00  3.56101704e+06  403113
3.19809287e+00  3.42147215e+06  408229
3.21068427e+00  3.28679540e+06  410313
3.22323954e+00  3.16723801e+06  410275
3.23579434e+00  3.05170166e+06  409302
3.24836542e+00  2.94387576e+06  407782
3.26092816e+00  2.83941191e+06  405898
3.27349649e+00  2.74177618e+06  404322
3.28606028e+00  2.65123162e+06  402628
3.29861616e+00  2.56423963e+06  399792
3.31118450e+00  2.48605207e+06  400264
3.32375655e+00  2.40901160e+06  396336
3.33633648e+00  2.34132768e+06  396964
3.34889912e+00  2.27710175e+06  391834
3.36144277e+00  2.21817272e+06  391704
3.37402431e+00  2.16773500e+06  390736
3.38661496e+00  2.12033538e+06  388266
3.39916129e+00  2.08159593e+06  383920
3.41172359e+00  2.04397941e+06  385612
3.42430345e+00  2.01215859e+06  380790
3.43687077e+00  1.99150817e+06  380950
3.44943689e+00  1.97269123e+06  376536
3.46198984e+00  1.95834897e+06  375850
3.47457272e+00  1.95080954e+06  374580
3.48713261e+00  1.94850846e+06  369724
3.49967202e+00  1.95324439e+06  369454
3.51224656e+00  1.96074228e+06  367290
3.52482123e+00  1.97617693e+06  364912
3.53738716e+00  1.99448391e+06  362736
3.54995350e+00  2.02209894e+06  359926
3.56252724e+00  2.05385062e+06  359118
3.57509150e+00  2.08727093e+06  354340
3.58765458e+00  2.13128681e+06  354730
3.60021544e+00  2.17697200e+06  349482
3.61278183e+00  2.23130627e+06  349990
3.62534903e+00  2.28969619e+06  345150
3.63790727e+00  2.35146618e+06  344170
3.65047701e+00  2.42079814e+06  341434
3.66304737e+00  2.49437258e+06  338850
3.67562082e+00  2.57751496e+06  336604
3.68819285e+00  2.66076270e+06  333960
3.70075384e+00  2.75076060e+06  330760
3.71332149e+00  2.84935791e+06  329190
3.72588720e+00  2.94720203e+06  325372
3.73844410e+00  3.05796282e+06  323614
3.75101563e+00  3.16590361e+06  320874
3.76358999e+00  3.28639059e+06  318076
3.77615563e+00  3.40623820e+06  315366
3.78870489e+00  3.53634365e+06  311662
3.80127594e+00  3.67216605e+06  311028
3.81385667e+00  3.80648617e+06  306496
3.82640443e+00  3.95618965e+06  303694
3.83896447e+00  4.10104914e+06  301908
3.85154021e+00  4.25954760e+06  298156
3.86412982e+00  4.41650138e+06  297204
3.87668142e+00  4.58421592e+06  290380
3.88921657e+00  4.75645044e+06  290634
3.90179372e+00  4.92970926e+06  286594
3.91437624e+00  5.11371542e+06  284398
3.92695018e+00  5.30220516e+06  280884
3.93951066e+00  5.49282362e+06  277246
3.95208275e+00  5.69317258e+06  275466
3.96466521e+00  5.89391760e+06  271528
3.97722344e+00  6.10608336e+06  268048
3.98977586e+00  6.31697167e+06  265458
4.00234608e+00  6.53586755e+06  261892
4.01490524e+00  6.76511254e+06  259134
4.02745444e+00  6.99155186e+06  254926
4.04002216e+00  7.23152213e+06  253314
4.05260811e+00  7.46949147e+06  249346
4.06517472e+00  7.71809608e+06  245680
4.07772201e+00  7.97127058e+06  242442
4.09028980e+00  8.22196583e+06  239386
4.10287367e+00  8.49749280e+06  236544
4.11544764e+00  8.75755323e+06  232294
4.12800893e+00  9.03536864e+06  229044
4.14058557e+00  9.31578094e+06  226300
4.15316944e+00  9.59792792e+06  221938
4.16570849e+00  9.89729420e+06  218262
4.17824518e+00  1.01815606e+07  214594
4.19083460e+00  1.04938670e+07  212892
4.20340609e+00  1.07989303e+07  207190
4.21594547e+00  1.11103307e+07  204354
4.22851159e+00  1.14308763e+07  201232
4.24107578e+00  1.17474250e+07  196600
4.25364150e+00  1.20938944e+07  194238
4.26621340e+00  1.24179930e+07  189526
4.27880024e+00  1.27638570e+07  186828
4.29137880e+00  1.31127026e+07  182296
4.30391579e+00  1.34577522e+07  177748
4.31648067e+00  1.38256685e+07  175806
4.32906096e+00  1.41788099e+07  170470
4.34163434e+00  1.45608375e+07  167646
4.35419826e+00  1.49317092e+07  163120
4.36675348e+00  1.53019775e+07  158982
4.37930905e+00  1.57050767e+07  155878
4.39187628e+00  1.60713452e+07  151030
4.40443446e+00  1.64974236e+07  147948
4.41699700e+00  1.68724512e+07  143248
4.42958745e+00  1.72971799e+07  140124
4.44215164e+00  1.77012019e+07  135202
4.45467624e+00  1.81107593e+07  130662
4.46725585e+00  1.85426733e+07  128578
4.47985758e+00  1.89528417e+07  122566
4.49240168e+00  1.94037782e+07  119304
4.50496214e+00  1.98156056e+07  114700
4.51751987e+00  2.02539191e+07  110592
4.53007553e+00  2.06988339e+07  106510
4.54260782e+00  2.11345470e+07  101716
4.55517946e+00  2.15802791e+07  98715
4.56779661e+00  2.20445864e+07  94615
4.58034002e+00  2.25252687e+07  90513
4.59290715e+00  2.30285725e+07  88351
4.60550746e+00  2.35198791e+07  84555
4.61806652e+00  2.40403012e+07  81709
4.63061348e+00  2.45752616e+07  78724
4.64316981e+00  2.51084530e+07  76233
4.65575170e+00  2.56631953e+07  73561
4.66831088e+00  2.62264955e+07  70830
4.68083874e+00  2.68105184e+07  68230
4.69341420e+00  2.73941516e+07  66498
4.70600658e+00  2.79946981e+07  63586
4.71857979e+00  2.86256750e+07  61774
4.73110775e+00  2.92571398e+07  58794
4.74365157e+00  2.98882344e+07  57547
4.75628181e+00  3.05580777e+07  55350
4.76885619e+00  3.12416704e+07  53023
4.78138516e+00  3.19252497e+07  51099
4.79397628e+00  3.26321654e+07  49555
4.80660710e+00  3.33600507e+07  47659
4.81914615e+00  3.41019888e+07  45291
4.83166160e+00  3.48521732e+07  43999
4.84428771e+00  3.56257238e+07  42483
4.85686012e+00  3.64251233e+07  40327
4.86935554e+00  3.72403676e+07  38827
4.88194043e+00  3.80576237e+07  37683
4.89459796e+00  3.89143367e+07  36055
4.90713824e+00  3.97951514e+07  34098
4.91960008e+00  4.06869489e+07  32779
4.93221847e+00  4.15941496e+07  31992
4.94482861e+00  4.25254294e+07  29959
4.95732710e+00  4.35053562e+07  28828
4.96986863e+00  4.44847152e+07  27615
4.98248566e+00  4.54798865e+07  26488
4.99511075e+00  4.65299067e+07  25203
5.00760758e+00  4.75991504e+07  23656
5.02010091e+00  4.86670355e+07  22887
5.03277631e+00  4.97958416e+07  21952
5.04539390e+00  5.09415695e+07  20500
5.05782424e+00  5.21344118e+07  19323
5.07038990e+00  5.33014441e+07  18814
5.08310603e+00  5.45740564e+07  17688
5.09566720e+00  5.58492280e+07  16504
5.10805545e+00  5.71428001e+07  15444
5.12067144e+00  5.84676744e+07  15151
5.13344763e+00  5.98714420e+07  14032
5.14589503e+00  6.12904456e+07  12792
5.15822505e+00  6.27096226e+07  12256
5.17095099e+00  6.42121491e+07  11844
5.18370039e+00  6.57806125e+07  10780
5.19611864e+00  6.73497333e+07  9868
5.20859432e+00  6.89365471e+07  9486
5.22134900e+00  7.06302780e+07  8824
5.23386567e+00  7.23477622e+07  7896
5.24601709e+00  7.40784237e+07  7228
5.25879506e+00  7.58783130e+07  7332
5.27182115e+00  7.78171455e+07  6292
5.28405957e+00  7.97125510e+07  5524
5.29607902e+00  8.16074504e+07  5172
5.30908192e+00  8.36766030e+07  5188
5.32236057e+00  8.58912380e+07  4386
5.33439029e+00  8.79934362e+07  3520
5.34618180e+00  9.00614225e+07  3516
5.35946353e+00  9.24462091e+07  3388
5.37293386e+00  9.49737448e+07  2800
5.38439671e+00  9.72270953e+07  1932
5.39592935e+00  9.94962762e+07  2236
5.40978388e+00  1.02313357e+08  2013
5.42364053e+00  1.05233292e+08  1576
5.43419581e+00  1.07570299e+08  846
5.44557289e+00  1.10085229e+08  1228
5.45989569e+00  1.13386771e+08  964
5.47413058e+00  1.16780463e+08  717
5.48497641e+00  1.19456176e+08  304
5.49574664e+00  1.22172906e+08  444
5.51008628e+00  1.25908940e+08  292
5.52439869e+00  1.29771971e+08  172
5.53578558e+00  1.32940252e+08  51
5.54566396e+00  1.35770668e+08  52
5.55931162e+00  1.39790516e+08  12
5.57199165e+00  1.43645899e+08  1
